"Title",Rate,"Category",Year
"Aladdin",8.0,"Animation, Adventure, Comedy",1992
"Beauty and the Beast",8.0,"Animation, Family, Fantasy",1991
"Der Himmel über Berlin",8.0,"Drama, Fantasy, Romance",1987
"Annie Hall",8.0,"Comedy, Romance",1977
"The Last Picture Show",8.0,"Drama, Romance",1971
"Fiddler on the Roof",8.0,"Drama, Family, Musical",1971
"The Graduate",8.0,"Comedy, Drama, Romance",1967
"The Sound of Music",8.0,"Biography, Drama, Family",1965
"Doctor Zhivago",8.0,"Drama, Romance, War",1965
"Roman Holiday",8.0,"Comedy, Romance",1953
"Out of the Past",8.0,"Crime, Drama, Film-Noir",1947
"Brief Encounter",8.0,"Drama, Romance",1945
"The Best Years of Our Lives",8.0,"Drama, Romance, War",1946
"Call Me by Your Name",7.9,"Drama, Romance",2017
"Sing Street",7.9,"Comedy, Drama, Music",2016
"Little Women",7.9,"Drama, Romance",2019
"Before Midnight",7.9,"Drama, Romance",2013
"Amour",7.9,"Drama, Romance",2012
"Låt den rätte komma in",7.9,"Drama, Horror, Romance",2008
"Jab We Met",7.9,"Comedy, Drama, Romance",2007
"Gegen die Wand",7.9,"Drama, Romance",2004
"Hable con ella",7.9,"Drama, Mystery, Romance",2002
"Mimi wo sumaseba",7.9,"Animation, Drama, Family",1995
"True Romance",7.9,"Crime, Drama, Romance",1993
"Trois couleurs: Bleu",7.9,"Drama, Music, Mystery",1993
"Edward Scissorhands",7.9,"Drama, Fantasy, Romance",1990
"Manhattan",7.9,"Comedy, Drama, Romance",1979
"Harold and Maude",7.9,"Comedy, Drama, Romance",1971
"Charade",7.9,"Comedy, Mystery, Romance",1963
"Hiroshima mon amour",7.9,"Drama, Romance",1959
"Notorious",7.9,"Drama, Film-Noir, Romance",1946
"The Philadelphia Story",7.9,"Comedy, Romance",1940
"His Girl Friday",7.9,"Comedy, Drama, Romance",1940
"Bringing Up Baby",7.9,"Comedy, Family, Romance",1938
"The Adventures of Robin Hood",7.9,"Action, Adventure, Romance",1938
"The Lunchbox",7.8,"Drama, Romance",2013
"Vicky Donor",7.8,"Comedy, Romance",2012
"The Broken Circle Breakdown",7.8,"Drama, Music, Romance",2012
"Kaze tachinu",7.8,"Animation, Biography, Drama",2013
"La migliore offerta",7.8,"Crime, Drama, Mystery",2013
"Moonrise Kingdom",7.8,"Comedy, Drama, Romance",2012
"Toki o kakeru shôjo",7.8,"Animation, Adventure, Comedy",2006
"Atonement",7.8,"Drama, Mystery, Romance",2007
"Mr. Nobody",7.8,"Drama, Fantasy, Romance",2009
"The Curious Case of Benjamin Button",7.8,"Drama, Fantasy, Romance",2008
"Veer-Zaara",7.8,"Drama, Family, Musical",2004
"Pride & Prejudice",7.8,"Drama, Romance",2005
"Walk the Line",7.8,"Biography, Drama, Music",2005
"The Notebook",7.8,"Drama, Romance",2004
"Wo hu cang long",7.8,"Action, Adventure, Fantasy",2000
"Cast Away",7.8,"Adventure, Drama, Romance",2000
"Titanic",7.8,"Drama, Romance",1997
"Hana-bi",7.8,"Crime, Drama, Romance",1997
"The Remains of the Day",7.8,"Drama, Romance",1993
"A Bronx Tale",7.8,"Crime, Drama, Romance",1993
"La double vie de Véronique",7.8,"Drama, Fantasy, Music",1991
"Days of Heaven",7.8,"Drama, Romance",1978
"My Fair Lady",7.8,"Drama, Family, Musical",1964
"Jules et Jim",7.8,"Drama, Romance",1962
"Red River",7.8,"Action, Adventure, Drama",1948
"To Have and Have Not",7.8,"Adventure, Comedy, Film-Noir",1944
"En man som heter Ove",7.7,"Comedy, Drama, Romance",2015
"The Theory of Everything",7.7,"Biography, Drama, Romance",2014
"The Fault in Our Stars",7.7,"Drama, Romance",2014
"La vie d'Adèle",7.7,"Drama, Romance",2013
"Rockstar",7.7,"Drama, Music, Musical",2011
"Midnight in Paris",7.7,"Comedy, Fantasy, Romance",2011
"A Star Is Born",7.7,"Drama, Music, Romance",2018
"Silver Linings Playbook",7.7,"Comedy, Drama, Romance",2012
"(500) Days of Summer",7.7,"Comedy, Drama, Romance",2009
"Joyeux Noël",7.7,"Drama, History, Music",2005
"Tangled",7.7,"Animation, Adventure, Comedy",2010
"Brokeback Mountain",7.7,"Drama, Romance",2005
"Good Bye Lenin!",7.7,"Comedy, Drama, Romance",2003
"As Good as It Gets",7.7,"Comedy, Drama, Romance",1997
"Shine",7.7,"Biography, Drama, Music",1996
"Il postino",7.7,"Biography, Comedy, Drama",1994
"Malcolm X",7.7,"Biography, Drama, History",1992
"The Last of the Mohicans",7.7,"Action, Adventure, Drama",1992
"Kurenai no buta",7.7,"Animation, Adventure, Comedy",1992
"The Purple Rose of Cairo",7.7,"Comedy, Fantasy, Romance",1985
"The Birds",7.7,"Drama, Horror, Mystery",1963
"Breakfast at Tiffany's",7.7,"Comedy, Drama, Romance",1961
"Sabrina",7.7,"Comedy, Drama, Romance",1954
"The Quiet Man",7.7,"Comedy, Drama, Romance",1952
"The African Queen",7.7,"Adventure, Drama, Romance",1951
"Gilda",7.7,"Drama, Film-Noir, Romance",1946
"Zimna wojna",7.6,"Drama, History, Music",2018
"Dear Zindagi",7.6,"Drama, Romance",2016
"Love, Simon",7.6,"Comedy, Drama, Romance",2018
"Raanjhanaa",7.6,"Drama, Romance",2013
"Tanu Weds Manu Returns",7.6,"Comedy, Drama, Romance",2015
"Les Misérables",7.6,"Drama, History, Musical",2012
"Jin ling shi san chai",7.6,"Drama, History, Romance",2011
"Hævnen",7.6,"Drama, Romance",2010
"Wake Up Sid",7.6,"Comedy, Drama, Romance",2009
"A Single Man",7.6,"Drama, Romance",2009
"50/50",7.6,"Comedy, Drama, Romance",2011
"Byôsoku 5 senchimêtoru",7.6,"Animation, Drama, Family",2007
"The Reader",7.6,"Drama, Romance",2008
"Stardust",7.6,"Adventure, Family, Fantasy",2007
"La Vie En Rose",7.6,"Biography, Drama, Music",2007
"Jodhaa Akbar",7.6,"Action, Drama, History",2008
"The Illusionist",7.6,"Drama, Fantasy, History",2006
"The Great Debaters",7.6,"Biography, Drama, Romance",2007
"Match Point",7.6,"Drama, Romance, Thriller",2005
"Jeux d'enfants",7.6,"Comedy, Drama, Romance",2003
"Un long dimanche de fiançailles",7.6,"Drama, Mystery, Romance",2004
"Les invasions barbares",7.6,"Comedy, Crime, Drama",2003
"Love Actually",7.6,"Comedy, Drama, Romance",2003
"Moulin Rouge!",7.6,"Drama, Musical, Romance",2001
"Kuch Kuch Hota Hai",7.6,"Comedy, Drama, Musical",1998
"Dil Se..",7.6,"Drama, Romance",1998
"Le violon rouge",7.6,"Drama, Music, Mystery",1998
"Sense and Sensibility",7.6,"Drama, Romance",1995
"The Bridges of Madison County",7.6,"Drama, Romance",1995
"Trois couleurs: Blanc",7.6,"Comedy, Drama, Romance",1994
"Legends of the Fall",7.6,"Drama, Romance, War",1994
"The Piano",7.6,"Drama, Music, Romance",1993
"When Harry Met Sally...",7.6,"Comedy, Drama, Romance",1989
"The Little Mermaid",7.6,"Animation, Family, Fantasy",1989
"Dangerous Liaisons",7.6,"Drama, Romance",1988
"Sophie's Choice",7.6,"Drama, Romance",1982
"Hair",7.6,"Comedy, Drama, Musical",1979
"Robin Hood",7.6,"Animation, Adventure, Comedy",1973
"Romeo and Juliet",7.6,"Drama, Romance",1968
"Pierrot le Fou",7.6,"Crime, Drama, Romance",1965
"Le mépris",7.6,"Drama, Romance",1963
"Lolita",7.6,"Crime, Drama, Romance",1962
"The Time Machine",7.6,"Adventure, Romance, Sci-Fi",1960
"White Christmas",7.6,"Comedy, Musical, Romance",1954
"From Here to Eternity",7.6,"Drama, Romance, War",1953
"Spellbound",7.6,"Film-Noir, Mystery, Romance",1945
"Snow White and the Seven Dwarfs",7.6,"Animation, Family, Fantasy",1937
"Phantom Thread",7.5,"Drama, Romance",2017
"The Big Sick",7.5,"Comedy, Drama, Romance",2017
"Koto no ha no niwa",7.5,"Animation, Drama, Romance",2013
"Brooklyn",7.5,"Drama, Romance",2015
"Frances Ha",7.5,"Comedy, Drama, Romance",2012
"Fruitvale Station",7.5,"Biography, Crime, Drama",2013
"De rouille et d'os",7.5,"Drama, Romance",2012
"Samâ uôzu",7.5,"Animation, Action, Adventure",2009
"J'ai tué ma mère",7.5,"Drama, Romance",2009
"En kongelig affære",7.5,"Biography, Drama, History",2012
"Biutiful",7.5,"Drama, Romance",2010
"Se, jie",7.5,"Drama, History, Romance",2007
"The Painted Veil",7.5,"Drama, Romance",2006
"Scott Pilgrim vs. the World",7.5,"Action, Comedy, Fantasy",2010
"Stranger Than Fiction",7.5,"Comedy, Drama, Fantasy",2006
"Die fetten Jahre sind vorbei",7.5,"Drama, Romance",2004
"Little Children",7.5,"Comedy, Drama, Romance",2006
"Shi mian mai fu",7.5,"Action, Adventure, Drama",2004
"Sideways",7.5,"Comedy, Drama, Romance",2004
"Ne le dis à personne",7.5,"Crime, Drama, Mystery",2006
"The Hours",7.5,"Drama, Romance",2002
"Malèna",7.5,"Comedy, Drama, Romance",2000
"Boys Don't Cry",7.5,"Biography, Crime, Drama",1999
"Fucking Åmål",7.5,"Comedy, Drama, Romance",1998
"High Fidelity",7.5,"Comedy, Drama, Music",2000
"SLC Punk!",7.5,"Comedy, Drama, Music",1998
"Les Misérables",7.5,"Crime, Drama, History",1998
"Buffalo '66",7.5,"Comedy, Drama, Romance",1998
"Leaving Las Vegas",7.5,"Drama, Romance",1995
"Husbands and Wives",7.5,"Comedy, Drama, Romance",1992
"Henry V",7.5,"Action, Biography, Drama",1989
"West Side Story",7.5,"Crime, Drama, Musical",1961
"An Affair to Remember",7.5,"Drama, Musical, Romance",1957
"Durante la tormenta",7.4,"Drama, Mystery, Romance",2018
"Downton Abbey",7.4,"Drama, Romance",2019
"Paterson",7.4,"Comedy, Drama, Romance",2016
"I Origins",7.4,"Drama, Romance, Sci-Fi",2014
"Me Before You",7.4,"Drama, Romance",2016
"Kokuriko-zaka kara",7.4,"Animation, Drama, Family",2011
"Crazy, Stupid, Love.",7.4,"Comedy, Drama, Romance",2011
"The Next Three Days",7.4,"Action, Crime, Drama",2010
"The Guernsey Literary and Potato Peel Pie Society",7.4,"Drama, Romance, War",2018
"Blue Valentine",7.4,"Drama, Romance",2010
"Notes on a Scandal",7.4,"Crime, Drama, Romance",2006
"Memoirs of a Geisha",7.4,"Drama, Romance",2005
"The Constant Gardener",7.4,"Drama, Mystery, Romance",2005
"The Terminal",7.4,"Comedy, Drama, Romance",2004
"Garden State",7.4,"Comedy, Drama, Romance",2004
"Open Range",7.4,"Action, Drama, Romance",2003
"A Walk to Remember",7.4,"Drama, Romance",2002
"Kabhi Khushi Kabhie Gham...",7.4,"Drama, Musical, Romance",2001
"2046",7.4,"Drama, Romance, Sci-Fi",2004
"The Cider House Rules",7.4,"Drama, Romance",1999
"Frida",7.4,"Biography, Drama, Romance",2002
"The English Patient",7.4,"Drama, Romance, War",1996
"Howards End",7.4,"Drama, Romance",1992
"Witness",7.4,"Crime, Drama, Romance",1985
"Tootsie",7.4,"Comedy, Drama, Romance",1982
"Excalibur",7.4,"Adventure, Drama, Fantasy",1981
"Body Heat",7.4,"Crime, Drama, Romance",1981
"Jing wu men",7.4,"Action, Drama, Romance",1972
"To Catch a Thief",7.4,"Mystery, Romance, Thriller",1955
"The Ballad of Buster Scruggs",7.3,"Comedy, Drama, Musical",2018
"The Shape of Water",7.3,"Adventure, Drama, Fantasy",2017
"Belle",7.3,"Biography, Drama, Romance",2013
"Anomalisa",7.3,"Animation, Comedy, Drama",2015
"The Book of Life",7.3,"Animation, Adventure, Comedy",2014
"Only Lovers Left Alive",7.3,"Comedy, Drama, Fantasy",2013
"Submarine",7.3,"Comedy, Drama, Romance",2010
"Jane Eyre",7.3,"Drama, Romance",2011
"The Young Victoria",7.3,"Biography, Drama, History",2009
"Revolutionary Road",7.3,"Drama, Romance",2008
"Lars and the Real Girl",7.3,"Comedy, Drama, Romance",2007
"Wristcutters: A Love Story",7.3,"Comedy, Drama, Fantasy",2006
"Across the Universe",7.3,"Drama, Fantasy, History",2007
"Peaceful Warrior",7.3,"Drama, Romance, Sport",2006
"The Life Aquatic with Steve Zissou",7.3,"Action, Adventure, Comedy",2004
"The Secret Life of Walter Mitty",7.3,"Comedy, Drama, Fantasy",2013
"La science des rêves",7.3,"Comedy, Drama, Fantasy",2006
"The Phantom of the Opera",7.3,"Drama, Musical, Romance",2004
"L'auberge espagnole",7.3,"Comedy, Drama, Romance",2002
"Punch-Drunk Love",7.3,"Comedy, Drama, Romance",2002
"10 Things I Hate About You",7.3,"Comedy, Drama, Romance",1999
"Corpse Bride",7.3,"Animation, Drama, Family",2005
"Tarzan",7.3,"Animation, Adventure, Family",1999
"Hercules",7.3,"Animation, Adventure, Comedy",1997
"Grosse Pointe Blank",7.3,"Action, Comedy, Crime",1997
"Jerry Maguire",7.3,"Comedy, Drama, Romance",1996
"Bound",7.3,"Crime, Romance, Thriller",1996
"Little Women",7.3,"Drama, Family, Romance",1994
"Much Ado About Nothing",7.3,"Comedy, Drama, Romance",1993
"Arizona Dream",7.3,"Comedy, Drama, Fantasy",1993
"Steel Magnolias",7.3,"Comedy, Drama, Romance",1989
"Say Anything...",7.3,"Comedy, Drama, Romance",1989
"Willow",7.3,"Action, Adventure, Drama",1988
"The Unbearable Lightness of Being",7.3,"Drama, Romance",1988
"Big",7.3,"Comedy, Drama, Fantasy",1988
"A Room with a View",7.3,"Drama, Romance",1985
"Lady and the Tramp",7.3,"Animation, Adventure, Comedy",1955
"Cinderella",7.3,"Animation, Family, Fantasy",1950
"Five Feet Apart",7.2,"Drama, Romance",2019
"Anthropoid",7.2,"Action, Biography, Drama",2016
"To All the Boys I've Loved Before",7.2,"Comedy, Drama, Romance",2018
"Bajirao Mastani",7.2,"Action, Drama, History",2015
"The Lobster",7.2,"Comedy, Drama, Romance",2015
"The Light Between Oceans",7.2,"Drama, Romance",2016
"Carol",7.2,"Drama, Romance",2015
"Stuck in Love.",7.2,"Comedy, Drama, Romance",2012
"Pitch Perfect",7.2,"Comedy, Music, Romance",2012
"The Sessions",7.2,"Biography, Comedy, Drama",2012
"Ruby Sparks",7.2,"Comedy, Drama, Fantasy",2012
"The Age of Adaline",7.2,"Drama, Fantasy, Romance",2015
"Love, Rosie",7.2,"Comedy, Romance",2014
"Beginners",7.2,"Comedy, Drama, Romance",2010
"The Best Exotic Marigold Hotel",7.2,"Comedy, Drama, Romance",2011
"The Great Gatsby",7.2,"Drama, Romance",2013
"Crazy Heart",7.2,"Drama, Music, Romance",2009
"Agora",7.2,"Adventure, Biography, Drama",2009
"Rab Ne Bana Di Jodi",7.2,"Comedy, Drama, Music",2008
"Los abrazos rotos",7.2,"Drama, Romance, Thriller",2009
"Cashback",7.2,"Comedy, Drama, Romance",2006
"Fanaa",7.2,"Drama, Romance",2006
"Candy",7.2,"Drama, Romance",2006
"The Fountain",7.2,"Drama, Mystery, Romance",2006
"Broken Flowers",7.2,"Comedy, Drama, Mystery",2005
"Paris, je t'aime",7.2,"Comedy, Drama, Romance",2006
"King Kong",7.2,"Action, Adventure, Drama",2005
"Neko no ongaeshi",7.2,"Animation, Adventure, Comedy",2002
"If Only",7.2,"Comedy, Drama, Fantasy",2004
"The Dreamers",7.2,"Drama, Romance",2003
"Shrek 2",7.2,"Animation, Adventure, Comedy",2004
"Chocolat",7.2,"Drama, Romance",2000
"Cold Mountain",7.2,"Adventure, Drama, History",2003
"The Virgin Suicides",7.2,"Drama, Romance",1999
"Election",7.2,"Comedy, Drama, Romance",1999
"Meet Joe Black",7.2,"Drama, Fantasy, Romance",1998
"Chasing Amy",7.2,"Comedy, Drama, Romance",1997
"Anastasia",7.2,"Animation, Adventure, Drama",1997
"Benny & Joon",7.2,"Comedy, Drama, Romance",1993
"The Age of Innocence",7.2,"Drama, Romance",1993
"Bitter Moon",7.2,"Drama, Romance, Thriller",1992
"The Crying Game",7.2,"Crime, Drama, Romance",1992
"Broadcast News",7.2,"Comedy, Drama, Romance",1987
"Silverado",7.2,"Action, Crime, Drama",1985
"Out of Africa",7.2,"Biography, Drama, Romance",1985
"Rumble Fish",7.2,"Crime, Drama, Romance",1983
"Somewhere in Time",7.2,"Drama, Fantasy, Romance",1980
"Grease",7.2,"Musical, Romance",1978
"Marnie",7.2,"Crime, Drama, Mystery",1964
"Sleeping Beauty",7.2,"Animation, Family, Fantasy",1959
"Gentlemen Prefer Blondes",7.2,"Comedy, Musical, Romance",1953
"An American in Paris",7.2,"Drama, Musical, Romance",1951
"If Beale Street Could Talk",7.1,"Drama, Romance",2018
"Julieta",7.1,"Drama, Mystery, Romance",2016
"Colonia",7.1,"Biography, Drama, History",2015
"Allied",7.1,"Action, Drama, Romance",2016
"45 Years",7.1,"Drama, Romance",2015
"X+Y",7.1,"Drama, Romance",2014
"Far from the Madding Crowd",7.1,"Drama, Romance",2015
"The Longest Ride",7.1,"Drama, Romance",2015
"Yeh Jawaani Hai Deewani",7.1,"Drama, Musical, Romance",2013
"The Railway Man",7.1,"Biography, Drama, Romance",2013
"Now Is Good",7.1,"Drama, Romance",2012
"The Spectacular Now",7.1,"Comedy, Drama, Romance",2013
"Les amours imaginaires",7.1,"Drama, Romance",2010
"Perfect Sense",7.1,"Drama, Romance, Sci-Fi",2011
"Never Let Me Go",7.1,"Drama, Romance, Sci-Fi",2010
"Easy A",7.1,"Comedy, Drama, Romance",2010
"Nowhere Boy",7.1,"Biography, Drama, Music",2009
"Whatever Works",7.1,"Comedy, Romance",2009
"Bienvenue chez les Ch'tis",7.1,"Comedy, Romance",2008
"Miss Pettigrew Lives for a Day",7.1,"Comedy, Romance",2008
"Definitely, Maybe",7.1,"Comedy, Drama, Romance",2008
"The Danish Girl",7.1,"Biography, Drama, Romance",2015
"It's Kind of a Funny Story",7.1,"Comedy, Drama, Romance",2010
"Forgetting Sarah Marshall",7.1,"Comedy, Drama, Romance",2008
"The Princess and the Frog",7.1,"Animation, Adventure, Comedy",2009
"Bakjwi",7.1,"Drama, Fantasy, Horror",2009
"Vicky Cristina Barcelona",7.1,"Comedy, Drama, Romance",2008
"Angel-A",7.1,"Comedy, Drama, Fantasy",2005
"The Time Traveler's Wife",7.1,"Drama, Fantasy, Romance",2009
"Becoming Jane",7.1,"Biography, Drama, Romance",2007
"The 40 Year Old Virgin",7.1,"Comedy, Romance",2005
"8 femmes",7.1,"Comedy, Crime, Musical",2002
"Lucía y el sexo",7.1,"Drama, Romance",2001
"Mohabbatein",7.1,"Musical, Drama, Romance",2000
"Shakespeare in Love",7.1,"Comedy, Drama, History",1998
"There's Something About Mary",7.1,"Comedy, Romance",1998
"Notting Hill",7.1,"Comedy, Drama, Romance",1999
"What Dreams May Come",7.1,"Drama, Fantasy, Romance",1998
"Beautiful Girls",7.1,"Comedy, Drama, Romance",1996
"Mallrats",7.1,"Comedy, Romance",1995
"Bull Durham",7.1,"Comedy, Romance, Sport",1988
"Some Kind of Wonderful",7.1,"Drama, Romance",1987
"No Way Out",7.1,"Action, Crime, Drama",1987
"Moonstruck",7.1,"Comedy, Drama, Romance",1987
"Better Off Dead...",7.1,"Comedy, Romance",1985
"Sixteen Candles",7.1,"Comedy, Romance",1984
"The Pink Panther",7.1,"Comedy, Crime, Romance",1963
"The Seven Year Itch",7.1,"Comedy, Romance",1955
"Aladdin",7.0,"Adventure, Family, Fantasy",2019
"Padmaavat",7.0,"Drama, History, Romance",2018
"Loving",7.0,"Biography, Drama, Romance",2016
"Swiss Army Man",7.0,"Comedy, Drama, Fantasy",2016
"American Honey",7.0,"Drama, Romance",2016
"Enough Said",7.0,"Comedy, Drama, Romance",2013
"Aashiqui 2",7.0,"Drama, Music, Musical",2013
"In Your Eyes",7.0,"Fantasy, Romance",2014
"Safety Not Guaranteed",7.0,"Comedy, Drama, Romance",2012
"The Words",7.0,"Drama, Mystery, Romance",2012
"Maleficent",7.0,"Action, Adventure, Family",2014
"One Day",7.0,"Drama, Romance",2011
"Another Earth",7.0,"Drama, Romance, Sci-Fi",2011
"The Adjustment Bureau",7.0,"Romance, Sci-Fi, Thriller",2011
"Behind the Candelabra",7.0,"Biography, Drama, Music",2013
"Away We Go",7.0,"Comedy, Drama, Romance",2009
"I Love You, Man",7.0,"Comedy, Romance",2009
"Julie & Julia",7.0,"Biography, Drama, Romance",2009
"Two Lovers",7.0,"Drama, Romance",2008
"The Wackness",7.0,"Comedy, Drama, Romance",2008
"Happy-Go-Lucky",7.0,"Comedy, Drama, Romance",2008
"Tau ming chong",7.0,"Action, Adventure, Drama",2007
"The Kids Are All Right",7.0,"Comedy, Drama, Romance",2010
"Hors de prix",7.0,"Comedy, Romance",2006
"Man cheng jin dai huang jin jia",7.0,"Action, Adventure, Drama",2006
"Waitress",7.0,"Comedy, Drama, Romance",2007
"Enchanted",7.0,"Animation, Comedy, Family",2007
"P.S. I Love You",7.0,"Comedy, Drama, Romance",2007
"Charlie Bartlett",7.0,"Comedy, Drama, Romance",2007
"A Good Year",7.0,"Comedy, Drama, Romance",2006
"The Merchant of Venice",7.0,"Drama, Romance",2004
"Kinsey",7.0,"Biography, Drama, Romance",2004
"An Unfinished Life",7.0,"Drama, Family, Romance",2005
"Main Hoon Na",7.0,"Action, Comedy, Drama",2004
"Wicker Park",7.0,"Drama, Mystery, Romance",2004
"Monster's Ball",7.0,"Drama, Romance",2001
"About a Boy",7.0,"Comedy, Drama, Romance",2002
"Secretary",7.0,"Comedy, Drama, Romance",2002
"Confessions of a Dangerous Mind",7.0,"Biography, Comedy, Crime",2002
"The Quiet American",7.0,"Drama, Romance, Thriller",2002
"Meet the Parents",7.0,"Comedy, Romance",2000
"Out of Sight",7.0,"Comedy, Crime, Drama",1998
"EverAfter",7.0,"Comedy, Drama, Romance",1998
"Mighty Aphrodite",7.0,"Comedy, Fantasy, Romance",1995
"Four Weddings and a Funeral",7.0,"Comedy, Drama, Romance",1994
"Grumpy Old Men",7.0,"Comedy, Drama, Romance",1993
"Dragon: The Bruce Lee Story",7.0,"Action, Biography, Drama",1993
"Pretty Woman",7.0,"Comedy, Romance",1990
"Ghost",7.0,"Drama, Fantasy, Romance",1990
"Scrooged",7.0,"Comedy, Drama, Fantasy",1988
"Coming to America",7.0,"Comedy, Romance",1988
"Near Dark",7.0,"Action, Crime, Drama",1987
"Dirty Dancing",7.0,"Drama, Music, Romance",1987
"Sid and Nancy",7.0,"Biography, Drama, Music",1986
"Little Shop of Horrors",7.0,"Comedy, Horror, Musical",1986
"Real Genius",7.0,"Comedy, Romance, Sci-Fi",1985
"Starman",7.0,"Romance, Sci-Fi",1984
"An Officer and a Gentleman",7.0,"Drama, Romance",1982
"Ultimo tango a Parigi",7.0,"Drama, Romance",1972
"Cleopatra",7.0,"Biography, Drama, History",1963
"Funny Face",7.0,"Comedy, Musical, Romance",1957
"A Ghost Story",6.9,"Drama, Fantasy, Romance",2017
"Slow West",6.9,"Action, Adventure, Drama",2015
"The Diary of a Teenage Girl",6.9,"Comedy, Drama, Romance",2015
"Crazy Rich Asians",6.9,"Comedy, Drama, Romance",2018
"Labor Day",6.9,"Drama, Romance, Thriller",2013
"Warm Bodies",6.9,"Comedy, Horror, Romance",2013
"Water for Elephants",6.9,"Drama, Romance",2011
"The Duchess",6.9,"Biography, Drama, History",2008
"Knocked Up",6.9,"Comedy, Romance",2007
"The Holiday",6.9,"Comedy, Romance",2006
"Wedding Crashers",6.9,"Comedy, Romance",2005
"Girl with a Pearl Earring",6.9,"Biography, Drama, Romance",2003
"Elf",6.9,"Comedy, Family, Fantasy",2003
"The Cooler",6.9,"Drama, Romance",2003
"Rent",6.9,"Drama, Musical, Romance",2005
"The Majestic",6.9,"Drama, Romance",2001
"Vanilla Sky",6.9,"Fantasy, Mystery, Romance",2001
"Serendipity",6.9,"Comedy, Romance",2001
"A Knight's Tale",6.9,"Action, Adventure, Romance",2001
"The Road to El Dorado",6.9,"Animation, Adventure, Comedy",2000
"Lolita",6.9,"Drama, Romance",1997
"Great Expectations",6.9,"Drama, Romance",1998
"The Hunchback of Notre Dame",6.9,"Animation, Drama, Family",1996
"Robin Hood: Prince of Thieves",6.9,"Action, Adventure, Drama",1991
"My Girl",6.9,"Comedy, Drama, Family",1991
"Bill & Ted's Excellent Adventure",6.9,"Adventure, Comedy, Music",1989
"Overboard",6.9,"Comedy, Romance",1987
"Adventures in Babysitting",6.9,"Adventure, Comedy, Crime",1987
"Romancing the Stone",6.9,"Action, Adventure, Comedy",1984
"Arthur",6.9,"Comedy, Romance",1981
"Love Story",6.9,"Drama, Romance",1970
"Always Be My Maybe",6.8,"Comedy, Romance",2019
"Collateral Beauty",6.8,"Drama, Romance",2016
