"Title",Rate,"Category",Year
"The Secret Life of Pets 2",6.5,"Animation, Adventure, Comedy",2019
"Sleeping with Other People",6.5,"Comedy, Drama, Romance",2015
"Now You See Me 2",6.5,"Action, Adventure, Comedy",2016
"Bad Grandpa",6.5,"Comedy",2013
"Magic in the Moonlight",6.5,"Comedy, Drama, Romance",2014
"The Secret Life of Pets",6.5,"Animation, Adventure, Comedy",2016
"Stretch",6.5,"Comedy, Crime",2014
"Don Jon",6.5,"Comedy, Drama, Romance",2013
"Sightseers",6.5,"Adventure, Comedy, Crime",2012
"The Double",6.5,"Comedy, Drama, Mystery",2013
"Trolls",6.5,"Animation, Adventure, Comedy",2016
"The Duff",6.5,"Comedy, Romance",2015
"Kick-Ass 2",6.5,"Action, Comedy, Crime",2013
"Friends with Benefits",6.5,"Comedy, Romance",2011
"Take This Waltz",6.5,"Comedy, Drama",2011
"Jeff, Who Lives at Home",6.5,"Comedy, Drama",2011
"Horns",6.5,"Comedy, Crime, Drama",2013
"Bridget Jones's Baby",6.5,"Comedy, Drama, Romance",2016
"Stand Up Guys",6.5,"Comedy, Crime, Thriller",2012
"The Joneses",6.5,"Comedy, Drama",2009
"Due Date",6.5,"Comedy, Drama",2010
"It's Complicated",6.5,"Comedy, Drama, Romance",2009
"Leap Year",6.5,"Comedy, Romance",2010
"Sex Drive",6.5,"Comedy, Romance",2008
"Morning Glory",6.5,"Comedy, Drama, Romance",2010
"Blended",6.5,"Comedy, Romance",2014
"Life as We Know It",6.5,"Comedy, Drama, Romance",2010
"Zack and Miri Make a Porno",6.5,"Comedy, Romance",2008
"Letters to Juliet",6.5,"Adventure, Comedy, Drama",2010
"Music and Lyrics",6.5,"Comedy, Music, Romance",2007
"Severance",6.5,"Comedy, Horror, Thriller",2006
"Get Smart",6.5,"Action, Adventure, Comedy",2008
"The Sisterhood of the Traveling Pants",6.5,"Comedy, Drama, Romance",2005
"Casanova",6.5,"Adventure, Comedy, Drama",2005
"Nanny McPhee",6.5,"Comedy, Family, Fantasy",2005
"The Weather Man",6.5,"Comedy, Drama",2005
"Mr. & Mrs. Smith",6.5,"Action, Comedy, Crime",2005
"Mean Machine",6.5,"Comedy, Crime, Drama",2001
"My Big Fat Greek Wedding",6.5,"Comedy, Drama, Romance",2002
"Bandits",6.5,"Comedy, Crime, Drama",2001
"Riding in Cars with Boys",6.5,"Biography, Comedy, Drama",2001
"Zoolander",6.5,"Comedy",2001
"Taxi 2",6.5,"Action, Comedy, Crime",2000
"Varsity Blues",6.5,"Comedy, Drama, Romance",1999
"BASEketball",6.5,"Comedy, Sport",1998
"Can't Hardly Wait",6.5,"Comedy, Romance",1998
"The Parent Trap",6.5,"Adventure, Comedy, Drama",1998
"Antz",6.5,"Animation, Adventure, Comedy",1998
"Bean",6.5,"Adventure, Comedy, Family",1997
"One Fine Day",6.5,"Comedy, Drama, Romance",1996
"The Santa Clause",6.5,"Comedy, Drama, Family",1994
"Naked Gun 33 1/3: The Final Insult",6.5,"Comedy, Crime",1994
"The Mighty Ducks",6.5,"Comedy, Drama, Family",1992
"Oscar",6.5,"Comedy, Crime",1991
"Father of the Bride",6.5,"Comedy, Family, Romance",1991
"Cry-Baby",6.5,"Comedy, Musical",1990
"The Witches of Eastwick",6.5,"Comedy, Fantasy, Horror",1987
"The Secret of My Success",6.5,"Comedy, Romance",1987
"Beverly Hills Cop II",6.5,"Action, Comedy, Crime",1987
"¡Three Amigos!",6.5,"Comedy, Western",1986
"Brewster's Millions",6.5,"Comedy",1985
"Batman: The Movie",6.5,"Adventure, Comedy, Crime",1966
"When We First Met",6.4,"Comedy, Fantasy, Romance",2018
"Shaft",6.4,"Action, Comedy, Crime",2019
"Free Fire",6.4,"Action, Comedy, Crime",2016
"The Inbetweeners 2",6.4,"Comedy, Family",2014
"Pitch Perfect 2",6.4,"Comedy, Music",2015
"Top Five",6.4,"Comedy, Romance",2014
"Delivery Man",6.4,"Comedy, Drama",2013
"Minions",6.4,"Animation, Adventure, Comedy",2015
"Muppets Most Wanted",6.4,"Adventure, Comedy, Crime",2014
"Two Night Stand",6.4,"Comedy, Romance",2014
"Laggies",6.4,"Comedy, Drama, Romance",2014
"Cloudy with a Chance of Meatballs 2",6.4,"Animation, Adventure, Comedy",2013
"Pain & Gain",6.4,"Action, Comedy, Crime",2013
"Thanks for Sharing",6.4,"Comedy, Drama, Romance",2012
"Let's Be Cops",6.4,"Action, Comedy, Crime",2014
"Turbo",6.4,"Animation, Adventure, Comedy",2013
"John Dies at the End",6.4,"Comedy, Fantasy, Horror",2012
"Grudge Match",6.4,"Comedy, Drama, Sport",2013
"Here Comes the Boom",6.4,"Action, Comedy, Sport",2012
"The Dictator",6.4,"Comedy",2012
"Our Idiot Brother",6.4,"Comedy, Drama",2011
"The Voices",6.4,"Comedy, Crime, Horror",2014
"Just Go with It",6.4,"Comedy, Romance",2011
"Flypaper",6.4,"Comedy, Crime, Mystery",2011
"The Lorax",6.4,"Animation, Adventure, Comedy",2012
"The Hangover Part II",6.4,"Comedy",2011
"Hot Tub Time Machine",6.4,"Comedy, Sci-Fi",2010
"Get Him to the Greek",6.4,"Comedy, Music",2010
"The Lone Ranger",6.4,"Action, Adventure, Comedy",2013
"The Necessary Death of Charlie Countryman",6.4,"Comedy, Drama, Romance",2013
"Leaves of Grass",6.4,"Comedy, Crime, Drama",2009
"The Ugly Truth",6.4,"Comedy, Romance",2009
"The Informant!",6.4,"Biography, Comedy, Crime",2009
"The Invention of Lying",6.4,"Comedy, Fantasy, Romance",2009
"Choke",6.4,"Comedy, Drama",2008
"He's Just Not That Into You",6.4,"Comedy, Drama, Romance",2009
"Monsters vs. Aliens",6.4,"Animation, Action, Adventure",2009
"She's Out of My League",6.4,"Comedy, Romance",2010
"Be Kind Rewind",6.4,"Comedy",2008
"Mamma Mia!",6.4,"Comedy, Musical, Romance",2008
"Night at the Museum",6.4,"Adventure, Comedy, Family",2006
"A Long Way Down",6.4,"Comedy, Drama",2014
"How to Lose Friends & Alienate People",6.4,"Biography, Comedy, Drama",2008
"Mr. Bean's Holiday",6.4,"Comedy, Family",2007
"Hoodwinked!",6.4,"Animation, Comedy, Crime",2005
"Slither",6.4,"Comedy, Horror, Sci-Fi",2006
"The Last Kiss",6.4,"Comedy, Drama, Romance",2006
"Stick It",6.4,"Comedy, Drama, Sport",2006
"In the Land of Women",6.4,"Comedy, Drama, Romance",2007
"Last Holiday",6.4,"Comedy, Romance",2006
"Youth in Revolt",6.4,"Comedy, Drama, Romance",2009
"The Longest Yard",6.4,"Comedy, Crime, Sport",2005
"Click",6.4,"Comedy, Drama, Fantasy",2006
"In Her Shoes",6.4,"Comedy, Drama, Romance",2005
"In Good Company",6.4,"Comedy, Drama, Romance",2004
"Accepted",6.4,"Comedy",2006
"Melinda and Melinda",6.4,"Comedy, Drama, Romance",2004
"Spanglish",6.4,"Comedy, Drama, Romance",2004
"Elizabethtown",6.4,"Comedy, Drama, Romance",2005
"Shortbus",6.4,"Comedy, Drama",2006
"Happy Feet",6.4,"Animation, Adventure, Comedy",2006
"National Lampoon's Van Wilder",6.4,"Comedy, Romance",2002
"Death to Smoochy",6.4,"Comedy, Crime, Drama",2002
"American Pie 2",6.4,"Comedy",2001
"How to Lose a Guy in 10 Days",6.4,"Comedy, Romance",2003
"Rat Race",6.4,"Adventure, Comedy",2001
"Road Trip",6.4,"Comedy",2000
"What Women Want",6.4,"Comedy, Fantasy, Romance",2000
"Big Daddy",6.4,"Comedy, Drama",1999
"Bowfinger",6.4,"Comedy",1999
"Very Bad Things",6.4,"Comedy, Crime, Thriller",1998
"Mousehunt",6.4,"Comedy",1997
"A Life Less Ordinary",6.4,"Comedy, Crime, Fantasy",1997
"In & Out",6.4,"Comedy, Romance",1997
"Tin Cup",6.4,"Comedy, Drama, Romance",1996
"Space Jam",6.4,"Animation, Adventure, Comedy",1996
"The First Wives Club",6.4,"Comedy",1996
"Billy Madison",6.4,"Comedy",1995
"Ace Ventura: When Nature Calls",6.4,"Adventure, Comedy, Crime",1995
"Little Giants",6.4,"Comedy, Family, Sport",1994
"It Could Happen to You",6.4,"Comedy, Drama, Romance",1994
"The Three Musketeers",6.4,"Action, Adventure, Comedy",1993
"So I Married an Axe Murderer",6.4,"Comedy, Romance",1993
"Last Action Hero",6.4,"Action, Adventure, Comedy",1993
"Sister Act",6.4,"Comedy, Crime, Family",1992
"The People Under the Stairs",6.4,"Comedy, Horror, Mystery",1991
"Gremlins 2: The New Batch",6.4,"Comedy, Fantasy, Horror",1990
"Arachnophobia",6.4,"Comedy, Fantasy, Horror",1990
"Weekend at Bernie's",6.4,"Adventure, Comedy, Crime",1989
"Tango & Cash",6.4,"Action, Comedy, Crime",1989
"The Money Pit",6.4,"Comedy",1986
"Spies Like Us",6.4,"Adventure, Comedy",1985
"Kate & Leopold",6.4,"Comedy, Fantasy, Romance",2001
"Hustlers",6.3,"Comedy, Crime, Drama",2019
"Hotel Transylvania 3: Summer Vacation",6.3,"Animation, Adventure, Comedy",2018
"The Boss Baby",6.3,"Animation, Adventure, Comedy",2017
"Paper Towns",6.3,"Comedy, Drama, Mystery",2015
"Despicable Me 3",6.3,"Animation, Adventure, Comedy",2017
"The Grinch",6.3,"Animation, Comedy, Family",2018
"Ted 2",6.3,"Comedy",2015
"Rio 2",6.3,"Animation, Adventure, Comedy",2014
"The Internship",6.3,"Comedy",2013
"Horrible Bosses 2",6.3,"Comedy, Crime",2014
"Angry Birds",6.3,"Animation, Action, Adventure",2016
"To Rome with Love",6.3,"Comedy, Music, Romance",2012
"While We're Young",6.3,"Comedy, Drama, Mystery",2014
"Scouts Guide to the Zombie Apocalypse",6.3,"Action, Comedy, Horror",2015
"Johnny English Reborn",6.3,"Action, Adventure, Comedy",2011
"This Means War",6.3,"Action, Comedy, Romance",2012
"Hope Springs",6.3,"Comedy, Drama, Romance",2012
"Central Intelligence",6.3,"Action, Comedy, Crime",2016
"The Change-Up",6.3,"Comedy, Fantasy",2011
"A Little Bit of Heaven",6.3,"Comedy, Drama, Fantasy",2011
"Fright Night",6.3,"Comedy, Horror",2011
"Somewhere",6.3,"Comedy, Drama",2010
"Going the Distance",6.3,"Comedy, Romance",2010
"Date Night",6.3,"Comedy, Crime, Romance",2010
"Død snø",6.3,"Comedy, Horror",2009
"A Very Harold & Kumar 3D Christmas",6.3,"Adventure, Comedy",2011
"Anchorman 2: The Legend Continues",6.3,"Comedy",2013
"The Rebound",6.3,"Comedy, Romance",2009
"Funny People",6.3,"Comedy, Drama",2009
"You Will Meet a Tall Dark Stranger",6.3,"Comedy, Drama, Romance",2010
"Goosebumps",6.3,"Adventure, Comedy, Family",2015
"Knight and Day",6.3,"Action, Adventure, Comedy",2010
"17 Again",6.3,"Comedy, Drama, Fantasy",2009
"Angus, Thongs and Perfect Snogging",6.3,"Comedy, Drama, Romance",2008
"Shrek Forever After",6.3,"Animation, Adventure, Comedy",2010
"Take Me Home Tonight",6.3,"Comedy, Drama, Romance",2011
"Beerfest",6.3,"Comedy",2006
"It's a Boy Girl Thing",6.3,"Comedy, Fantasy, Romance",2006
"No Reservations",6.3,"Comedy, Drama, Romance",2007
"Hail, Caesar!",6.3,"Comedy, Drama, Music",2016
"She's the Man",6.3,"Comedy, Romance, Sport",2006
"Blades of Glory",6.3,"Comedy, Sport",2007
"Feast",6.3,"Action, Comedy, Horror",2005
"Charlotte's Web",6.3,"Adventure, Comedy, Family",2006
"The Producers",6.3,"Comedy, Musical",2005
"Astro Boy",6.3,"Animation, Action, Comedy",2009
"After the Sunset",6.3,"Action, Comedy, Crime",2004
"Wimbledon",6.3,"Comedy, Romance, Sport",2004
"Robots",6.3,"Animation, Adventure, Comedy",2005
"The Family Stone",6.3,"Comedy, Drama, Romance",2005
"American Wedding",6.3,"Comedy",2003
"Ella Enchanted",6.3,"Comedy, Family, Fantasy",2004
"Anything Else",6.3,"Comedy, Romance",2003
"Anger Management",6.3,"Comedy",2003
"Barbershop",6.3,"Comedy, Drama",2002
"Meet the Fockers",6.3,"Comedy, Romance",2004
"How High",6.3,"Comedy, Fantasy",2001
"Legally Blonde",6.3,"Comedy, Romance",2001
"The Princess Diaries",6.3,"Comedy, Family, Romance",2001
"The 51st State",6.3,"Action, Comedy, Crime",2001
"Osmosis Jones",6.3,"Animation, Action, Adventure",2001
"Blue Streak",6.3,"Action, Comedy, Crime",1999
"Keeping the Faith",6.3,"Comedy, Drama, Romance",2000
"Practical Magic",6.3,"Comedy, Drama, Fantasy",1998
"A Night at the Roxbury",6.3,"Comedy, Music, Romance",1998
"My Best Friend's Wedding",6.3,"Comedy, Drama, Romance",1997
"Mars Attacks!",6.3,"Comedy, Sci-Fi",1996
"Black Sheep",6.3,"Comedy",1996
"Sabrina",6.3,"Comedy, Drama, Romance",1995
"Hackers",6.3,"Comedy, Crime, Drama",1995
"Major Payne",6.3,"Adventure, Comedy, Family",1995
"The Little Rascals",6.3,"Comedy, Family, Romance",1994
"Don't Tell Mom the Babysitter's Dead",6.3,"Comedy",1991
"Bill & Ted's Bogus Journey",6.3,"Adventure, Comedy, Fantasy",1991
"Honey, I Shrunk the Kids",6.3,"Adventure, Comedy, Family",1989
"Throw Momma from the Train",6.3,"Comedy, Crime, Thriller",1987
"Peggy Sue Got Married",6.3,"Comedy, Drama, Fantasy",1986
"Bachelor Party",6.3,"Comedy",1984
"The Cannonball Run",6.3,"Action, Comedy, Sport",1981
"Spenser Confidential",6.2,"Action, Comedy, Crime",2020
"Happy Death Day 2U",6.2,"Comedy, Horror, Mystery",2019
"Stuber",6.2,"Action, Comedy, Crime",2019
"Johnny English Strikes Again",6.2,"Action, Adventure, Comedy",2018
"Ocean's Eight",6.2,"Action, Comedy, Crime",2018
"Colossal",6.2,"Comedy, Drama, Fantasy",2016
"Bad Moms",6.2,"Comedy",2016
"Why Him?",6.2,"Comedy",2016
"Keanu",6.2,"Action, Comedy, Crime",2016
"Girls Trip",6.2,"Adventure, Comedy, Drama",2017
"Grimsby",6.2,"Action, Adventure, Comedy",2016
"Trainwreck",6.2,"Comedy, Drama, Romance",2015
"Night at the Museum: Secret of the Tomb",6.2,"Adventure, Comedy, Family",2014
"Blockers",6.2,"Comedy",2018
"Dom Hemingway",6.2,"Comedy, Crime, Drama",2013
"Maps to the Stars",6.2,"Comedy, Drama",2014
"This Is 40",6.2,"Comedy, Romance",2012
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.2,"Comedy, Family",2014
"Young Adult",6.2,"Comedy, Drama",2011
"Dabangg",6.2,"Action, Comedy",2010
"Daddy's Home",6.2,"Comedy, Family",2015
"Cedar Rapids",6.2,"Comedy",2011
"Ride Along",6.2,"Action, Comedy, Crime",2014
"The Men Who Stare at Goats",6.2,"Comedy, War",2009
"Diary of a Wimpy Kid",6.2,"Comedy, Drama, Family",2010
"The Five-Year Engagement",6.2,"Comedy, Romance",2012
"Dark Shadows",6.2,"Comedy, Fantasy, Horror",2012
"The Big Year",6.2,"Comedy",2011
"The Rocker",6.2,"Comedy, Music",2008
"The Sisterhood of the Traveling Pants 2",6.2,"Comedy, Drama, Romance",2008
"Sydney White",6.2,"Comedy, Drama, Romance",2007
"New York, I Love You",6.2,"Comedy, Drama, Romance",2008
"Big Stan",6.2,"Action, Comedy",2007
"The Nanny Diaries",6.2,"Comedy, Drama, Romance",2007
"Man of the Year",6.2,"Comedy, Drama, Romance",2006
"Tower Heist",6.2,"Action, Comedy, Crime",2011
"Mr. Magorium's Wonder Emporium",6.2,"Comedy, Family, Fantasy",2007
"TMNT",6.2,"Animation, Action, Adventure",2007
"Zathura: A Space Adventure",6.2,"Action, Adventure, Comedy",2005
"Sky High",6.2,"Adventure, Comedy, Family",2005
"Prime",6.2,"Comedy, Drama, Romance",2005
"The Rum Diary",6.2,"Comedy, Drama",2011
"Alfie",6.2,"Comedy, Drama, Romance",2004
"The Wedding Date",6.2,"Comedy, Romance",2005
"Fun with Dick and Jane",6.2,"Comedy, Crime",2005
"13 Going on 30",6.2,"Comedy, Fantasy, Romance",2004
"The Ladykillers",6.2,"Comedy, Crime, Thriller",2004
"Fever Pitch",6.2,"Comedy, Drama, Romance",2005
"Down with Love",6.2,"Comedy, Romance",2003
"Shanghai Knights",6.2,"Action, Adventure, Comedy",2003
"Jersey Girl",6.2,"Comedy, Drama, Romance",2004
"Austin Powers in Goldmember",6.2,"Action, Adventure, Comedy",2002
"Rush Hour 3",6.2,"Action, Comedy, Crime",2007
"Ali G Indahouse",6.2,"Comedy",2002
"Johnny English",6.2,"Action, Adventure, Comedy",2003
"Orange County",6.2,"Comedy, Drama",2002
"Sweet Home Alabama",6.2,"Comedy, Romance",2002
"Kung Pow: Enter the Fist",6.2,"Action, Comedy",2002
"Miss Congeniality",6.2,"Action, Comedy, Crime",2000
"Next Friday",6.2,"Comedy",2000
"Scary Movie",6.2,"Comedy",2000
"How the Grinch Stole Christmas",6.2,"Comedy, Family, Fantasy",2000
"Intolerable Cruelty",6.2,"Comedy, Crime, Romance",2003
"Idle Hands",6.2,"Comedy, Fantasy, Horror",1999
"Heartbreakers",6.2,"Comedy, Crime, Romance",2001
"Orgazmo",6.2,"Comedy",1997
"Small Soldiers",6.2,"Action, Adventure, Comedy",1998
"Men in Black II",6.2,"Action, Adventure, Comedy",2002
"Romy and Michele's High School Reunion",6.2,"Comedy",1997
"Money Talks",6.2,"Action, Comedy, Crime",1997
"Angels in the Outfield",6.2,"Comedy, Family, Fantasy",1994
"Wayne's World 2",6.2,"Comedy, Music",1993
"Loaded Weapon 1",6.2,"Action, Comedy, Crime",1993
"Doc Hollywood",6.2,"Comedy, Drama, Romance",1991
"Turner & Hooch",6.2,"Comedy, Crime, Drama",1989
"Killer Klowns from Outer Space",6.2,"Comedy, Horror, Sci-Fi",1988
"National Lampoon's European Vacation",6.2,"Adventure, Comedy",1985
"Splash",6.2,"Comedy, Fantasy, Romance",1984
"Porky's",6.2,"Comedy",1981
"Airplane II: The Sequel",6.2,"Comedy, Sci-Fi",1982
"6 Underground",6.1,"Action, Comedy, Thriller",2019
"The Kissing Booth",6.1,"Comedy, Romance",2018
"American Ultra",6.1,"Action, Comedy",2015
"A Hologram for the King",6.1,"Comedy, Drama, Romance",2016
"A Million Ways to Die in the West",6.1,"Comedy, Western",2014
"The Zero Theorem",6.1,"Comedy, Drama, Fantasy",2013
"Drinking Buddies",6.1,"Comedy, Drama, Romance",2013
"The Monuments Men",6.1,"Comedy, Drama, History",2014
"Magic Mike",6.1,"Comedy, Drama",2012
"That Awkward Moment",6.1,"Comedy, Romance",2014
"The Campaign",6.1,"Comedy",2012
"Friends with Kids",6.1,"Comedy, Drama, Romance",2011
"Sausage Party",6.1,"Animation, Adventure, Comedy",2016
"Hobo with a Shotgun",6.1,"Action, Comedy, Horror",2011
"30 Minutes or Less",6.1,"Action, Comedy, Crime",2011
"Larry Crowne",6.1,"Comedy, Drama, Romance",2011
"Nanny McPhee and the Big Bang",6.1,"Comedy, Family, Fantasy",2010
"How to Be Single",6.1,"Comedy, Drama, Romance",2016
"Greenberg",6.1,"Comedy, Drama, Romance",2010
"Extract",6.1,"Comedy, Crime, Romance",2009
"Cars 2",6.1,"Animation, Adventure, Comedy",2011
"Duplicity",6.1,"Comedy, Crime, Romance",2009
"Fired Up!",6.1,"Comedy, Sport",2009
"What Happens in Vegas",6.1,"Comedy, Romance",2008
"Wild Child",6.1,"Comedy, Drama, Romance",2008
"27 Dresses",6.1,"Comedy, Romance",2008
"What's Your Number?",6.1,"Comedy, Romance",2011
"The Game Plan",6.1,"Comedy, Family, Sport",2007
"The Tale of Despereaux",6.1,"Animation, Adventure, Comedy",2008
"Shrek the Third",6.1,"Animation, Adventure, Comedy",2007
"Open Season",6.1,"Animation, Adventure, Comedy",2006
"Bee Movie",6.1,"Animation, Adventure, Comedy",2007
"Chasing Liberty",6.1,"Comedy, Romance",2004
"Shall We Dance",6.1,"Comedy, Drama, Music",2004
"Starsky & Hutch",6.1,"Comedy, Crime",2004
"Freaky Friday",6.1,"Comedy, Family, Fantasy",2003
"Two Weeks Notice",6.1,"Comedy, Romance",2002
"Uptown Girls",6.1,"Comedy, Drama, Romance",2003
"S1m0ne",6.1,"Comedy, Drama, Sci-Fi",2002
"Evolution",6.1,"Comedy, Sci-Fi",2001
"The Tailor of Panama",6.1,"Comedy, Drama, Thriller",2001
"The Mexican",6.1,"Adventure, Comedy, Crime",2001
"The Kid",6.1,"Comedy, Family, Fantasy",2000
"One Night at McCool's",6.1,"Comedy, Crime",2001
"Nurse Betty",6.1,"Comedy, Crime, Drama",2000
"Never Been Kissed",6.1,"Comedy, Drama, Romance",1999
"Mystery Men",6.1,"Action, Comedy, Fantasy",1999
"Edtv",6.1,"Comedy, Drama",1999
"The Big Hit",6.1,"Action, Comedy, Crime",1998
"The Waterboy",6.1,"Comedy, Sport",1998
"Multiplicity",6.1,"Comedy, Romance, Sci-Fi",1996
"The Cable Guy",6.1,"Comedy, Drama, Thriller",1996
"Casper",6.1,"Comedy, Family, Fantasy",1995
"D2: The Mighty Ducks",6.1,"Comedy, Drama, Family",1994
"Baby's Day Out",6.1,"Adventure, Comedy, Crime",1994
"Airheads",6.1,"Comedy, Crime, Music",1994
"Kindergarten Cop",6.1,"Comedy, Crime",1990
"Dick Tracy",6.1,"Action, Comedy, Crime",1990
"Twins",6.1,"Comedy, Crime",1988
"Red Heat",6.1,"Action, Comedy, Crime",1988
"Critters",6.1,"Comedy, Horror, Sci-Fi",1986
"Teen Wolf",6.1,"Comedy, Fantasy, Romance",1985
"The Jewel of the Nile",6.1,"Action, Adventure, Comedy",1985
"The Spy Who Dumped Me",6.0,"Action, Adventure, Comedy",2018
"Daddy's Home 2",6.0,"Comedy",2017
"War Machine",6.0,"Comedy, Drama, War",2017
"Teenage Mutant Ninja Turtles: Out of the Shadows",6.0,"Action, Adventure, Comedy",2016
"My Big Fat Greek Wedding 2",6.0,"Comedy, Romance",2016
"Mike and Dave Need Wedding Dates",6.0,"Comedy, Romance",2016
"Get Hard",6.0,"Comedy, Crime",2015
"Walk of Shame",6.0,"Comedy",2014
"The SpongeBob Movie: Sponge Out of Water",6.0,"Animation, Adventure, Comedy",2015
"The Other Woman",6.0,"Comedy, Romance",2014
"The House with a Clock in Its Walls",6.0,"Comedy, Family, Fantasy",2018
"Chennai Express",6.0,"Action, Comedy",2013
"Absolutely Anything",6.0,"Comedy, Sci-Fi",2015
"Murder Mystery",6.0,"Action, Comedy, Crime",2019
"Overboard",6.0,"Comedy, Romance",2018
"Mr. Popper's Penguins",6.0,"Comedy, Family, Fantasy",2011
"Night at the Museum: Battle of the Smithsonian",6.0,"Adventure, Comedy, Family",2009
"Bedtime Stories",6.0,"Comedy, Family, Fantasy",2008
"Baby Mama",6.0,"Comedy, Romance",2008
"Speed Racer",6.0,"Action, Adventure, Comedy",2008
"Planet 51",6.0,"Animation, Adventure, Comedy",2009
"CHIPS",6.0,"Action, Comedy, Crime",2017
"Leatherheads",6.0,"Comedy, Drama, Romance",2008
"Raising Helen",6.0,"Comedy, Drama, Romance",2004
"Arthur et les Minimoys",6.0,"Animation, Adventure, Comedy",2006
"Along Came Polly",6.0,"Comedy, Romance",2004
"Sahara",6.0,"Action, Adventure, Comedy",2005
"Bridget Jones: The Edge of Reason",6.0,"Comedy, Drama, Romance",2004
"Shark Tale",6.0,"Animation, Adventure, Comedy",2004
"Jimmy Neutron: Boy Genius",6.0,"Animation, Action, Adventure",2001
"Joe Dirt",6.0,"Adventure, Comedy, Drama",2001
"3000 Miles to Graceland",6.0,"Action, Comedy, Crime",2001
"Bedazzled",6.0,"Comedy, Fantasy",2000
"Bring It On",6.0,"Comedy, Romance, Sport",2000
"28 Days",6.0,"Comedy, Drama",2000
"Astérix & Obélix contre César",6.0,"Adventure, Comedy, Family",1999
"Pushing Tin",6.0,"Comedy, Drama, Romance",1999
"Vegas Vacation",6.0,"Comedy",1997
"Fools Rush In",6.0,"Comedy, Drama, Romance",1997
"Father of the Bride Part II",6.0,"Comedy, Family, Romance",1995
"Teenage Mutant Ninja Turtles II: The Secret of the Ooze",6.0,"Action, Adventure, Comedy",1991
"Drop Dead Fred",6.0,"Comedy, Drama, Fantasy",1991
"Bird on a Wire",6.0,"Action, Comedy",1990
"K-9",6.0,"Action, Comedy, Crime",1989
"3 Men and a Baby",6.0,"Comedy, Drama, Family",1987
"Harry and the Hendersons",6.0,"Comedy, Family, Fantasy",1987
"Dragnet",6.0,"Comedy, Crime",1987
"The Golden Child",6.0,"Action, Adventure, Comedy",1986
"Ride Along 2",5.9,"Action, Comedy, Crime",2016
"Isn't It Romantic",5.9,"Comedy, Fantasy, Romance",2019
"Keeping Up with the Joneses",5.9,"Action, Comedy",2016
"Into the Woods",5.9,"Adventure, Comedy, Drama",2014
"Dirty Grandpa",5.9,"Comedy",2016
"Happy Feet Two",5.9,"Animation, Adventure, Comedy",2011
"Rock of Ages",5.9,"Comedy, Drama, Musical",2012
"Confessions of a Shopaholic",5.9,"Comedy, Romance",2009
"Footloose",5.9,"Comedy, Drama, Music",2011
"My Best Friend's Girl",5.9,"Comedy, Romance",2008
"Iron Sky",5.9,"Action, Adventure, Comedy",2012
"Made of Honor",5.9,"Comedy, Romance",2008
"The Incredible Burt Wonderstone",5.9,"Comedy",2013
"I Now Pronounce You Chuck & Larry",5.9,"Comedy, Romance",2007
"Reno 911!: Miami",5.9,"Comedy, Crime",2007
"Something Borrowed",5.9,"Comedy, Drama, Romance",2011
"School for Scoundrels",5.9,"Comedy",2006
"Dinner for Schmucks",5.9,"Comedy",2010
"Must Love Dogs",5.9,"Comedy, Romance",2005
"Gnomeo & Juliet",5.9,"Animation, Adventure, Comedy",2011
"Guess Who",5.9,"Comedy, Romance",2005
"Without a Paddle",5.9,"Adventure, Comedy, Mystery",2004
"A Cinderella Story",5.9,"Comedy, Family, Romance",2004
"The Brothers Grimm",5.9,"Action, Adventure, Comedy",2005
"Cheaper by the Dozen",5.9,"Comedy, Family",2003
"The Prince & Me",5.9,"Comedy, Family, Romance",2004
"Around the World in 80 Days",5.9,"Action, Adventure, Comedy",2004
"Analyze That",5.9,"Comedy, Crime",2002
"Duplex",5.9,"Comedy",2003
"Shallow Hal",5.9,"Comedy, Drama, Fantasy",2001
"The New Guy",5.9,"Comedy",2002
"Saving Silverman",5.9,"Comedy, Crime, Romance",2001
"Stuart Little",5.9,"Adventure, Comedy, Family",1999
"She's All That",5.9,"Comedy, Romance",1999
"Dracula: Dead and Loving It",5.9,"Comedy, Fantasy, Horror",1995
"Another 48 Hrs.",5.9,"Action, Comedy, Crime",1990
"Look Who's Talking",5.9,"Comedy",1989
"Cocktail",5.9,"Comedy, Drama, Romance",1988
"Mannequin",5.9,"Comedy, Fantasy, Romance",1987
"Barbarella",5.9,"Adventure, Comedy, Fantasy",1968
"Home Again",5.8,"Comedy, Drama, Romance",2017
"Pitch Perfect 3",5.8,"Comedy, Music",2017
"The Cobbler",5.8,"Comedy, Drama, Fantasy",2014
"Sierra Burgess Is a Loser",5.8,"Comedy, Drama, Romance",2018
"The Hangover Part III",5.8,"Comedy, Crime",2013
"The To Do List",5.8,"Comedy, Romance",2013
"Office Christmas Party",5.8,"Comedy",2016
"21 & Over",5.8,"Comedy",2013
"Rubber",5.8,"Comedy, Fantasy, Horror",2010
"You Again",5.8,"Comedy, Romance",2010
"Journey 2: The Mysterious Island",5.8,"Action, Adventure, Comedy",2012
"Pride and Prejudice and Zombies",5.8,"Action, Comedy, Fantasy",2016
"Teenage Mutant Ninja Turtles",5.8,"Action, Adventure, Comedy",2014
"Observe and Report",5.8,"Comedy, Crime, Drama",2009
"Spread",5.8,"Comedy, Drama, Romance",2009
"Monte Carlo",5.8,"Adventure, Comedy, Family",2011
