"Title",Rate,"Category",Year
"Con Air",6.9,"Action, Crime, Thriller",1997
"Get Shorty",6.9,"Comedy, Crime, Thriller",1995
"Bad Boys",6.9,"Action, Comedy, Crime",1995
"The Mask",6.9,"Action, Comedy, Crime",1994
"Clear and Present Danger",6.9,"Action, Crime, Drama",1994
"El mariachi",6.9,"Action, Crime, Thriller",1992
"The Naked Gun 2½: The Smell of Fear",6.9,"Comedy, Crime",1991
"Dead Again",6.9,"Crime, Drama, Mystery",1991
"The Rescuers Down Under",6.9,"Animation, Adventure, Crime",1990
"See No Evil, Hear No Evil",6.9,"Comedy, Crime",1989
"Frantic",6.9,"Crime, Drama, Mystery",1988
"Adventures in Babysitting",6.9,"Adventure, Comedy, Crime",1987
"Ruthless People",6.9,"Comedy, Crime",1986
"Fletch",6.9,"Comedy, Crime, Mystery",1985
"Repo Man",6.9,"Action, Comedy, Crime",1984
"48 Hrs.",6.9,"Action, Comedy, Crime",1982
"Extraction",6.8,"Action, Crime, Thriller",2020
"22 July",6.8,"Crime, Drama, History",2018
"A Simple Favor",6.8,"Comedy, Crime, Drama",2018
"You Were Never Really Here",6.8,"Crime, Drama, Mystery",2017
"All the Money in the World",6.8,"Biography, Crime, Drama",2017
"The House That Jack Built",6.8,"Crime, Drama, Horror",2018
"Raees",6.8,"Action, Crime, Drama",2017
"Veronica Mars",6.8,"Crime, Drama, Mystery",2014
"A Most Wanted Man",6.8,"Crime, Drama, Thriller",2014
"Chappie",6.8,"Action, Crime, Drama",2015
"Bernie",6.8,"Biography, Comedy, Crime",2011
"Machine Gun Preacher",6.8,"Action, Biography, Crime",2011
"The Iceman",6.8,"Biography, Crime, Drama",2012
"Defendor",6.8,"Comedy, Crime, Drama",2009
"Middle Men",6.8,"Comedy, Crime, Drama",2009
"Wild Target",6.8,"Action, Comedy, Crime",2010
"Out of the Furnace",6.8,"Action, Crime, Drama",2013
"Cold in July",6.8,"Crime, Thriller",2014
"The Brothers Bloom",6.8,"Action, Adventure, Comedy",2008
"Death Sentence",6.8,"Action, Crime, Drama",2007
"We Own the Night",6.8,"Crime, Drama, Thriller",2007
"Big Nothing",6.8,"Comedy, Crime, Thriller",2006
"Disturbia",6.8,"Crime, Drama, Mystery",2007
"The Air I Breathe",6.8,"Crime, Drama, Thriller",2007
"21",6.8,"Crime, Drama, History",2008
"Keeping Mum",6.8,"Comedy, Crime",2005
"Four Brothers",6.8,"Action, Crime, Drama",2005
"Street Kings",6.8,"Action, Crime, Drama",2008
"Motherless Brooklyn",6.8,"Crime, Drama, Mystery",2019
"The Football Factory",6.8,"Crime, Drama, Sport",2004
"Oliver Twist",6.8,"Crime, Drama",2005
"The Transporter",6.8,"Action, Crime, Thriller",2002
"Spun",6.8,"Comedy, Crime, Drama",2002
"Panic Room",6.8,"Crime, Drama, Thriller",2002
"The Fast and the Furious",6.8,"Action, Crime, Thriller",2001
"The Score",6.8,"Crime, Drama, Thriller",2001
"Hannibal",6.8,"Crime, Drama, Thriller",2001
"The Thomas Crown Affair",6.8,"Crime, Romance, Thriller",1999
"U Turn",6.8,"Crime, Drama, Thriller",1997
"The Long Kiss Goodnight",6.8,"Action, Crime, Drama",1996
"Freeway",6.8,"Comedy, Crime, Drama",1996
"Beavis and Butt-Head Do America",6.8,"Animation, Adventure, Comedy",1996
"To Die For",6.8,"Comedy, Crime, Drama",1995
"Things to Do in Denver When You're Dead",6.8,"Crime, Drama, Thriller",1995
"Hung fan kui",6.8,"Action, Comedy, Crime",1995
"Serial Mom",6.8,"Comedy, Crime, Thriller",1994
"Romper Stomper",6.8,"Crime, Drama",1992
"Home Alone 2: Lost in New York",6.8,"Adventure, Comedy, Crime",1992
"Bugsy",6.8,"Biography, Crime, Drama",1991
"Sea of Love",6.8,"Crime, Drama, Mystery",1989
"Body Double",6.8,"Crime, Drama, Mystery",1984
"Risky Business",6.8,"Comedy, Crime, Drama",1983
"The Enforcer",6.8,"Action, Crime, Thriller",1976
"Thoroughbreds",6.7,"Crime, Drama, Thriller",2017
"Kingsman: The Golden Circle",6.7,"Action, Adventure, Comedy",2017
"The Fate of the Furious",6.7,"Action, Adventure, Crime",2017
"The Equalizer 2",6.7,"Action, Crime, Thriller",2018
"The Old Man & the Gun",6.7,"Biography, Comedy, Crime",2018
"Inherent Vice",6.7,"Comedy, Crime, Drama",2014
"Killer Joe",6.7,"Crime, Drama, Thriller",2011
"Bad Boys for Life",6.7,"Action, Comedy, Crime",2020
"Gangster Squad",6.7,"Action, Crime, Drama",2013
"Brooklyn's Finest",6.7,"Crime, Drama, Thriller",2009
"L'immortel",6.7,"Action, Crime, Drama",2010
"Paranoid Park",6.7,"Crime, Drama, Mystery",2007
"Appaloosa",6.7,"Action, Crime, Drama",2008
"Transsiberian",6.7,"Crime, Drama, Mystery",2008
"Cassandra's Dream",6.7,"Crime, Drama, Romance",2007
"Wanted",6.7,"Action, Crime, Fantasy",2008
"Butterfly on a Wheel",6.7,"Crime, Drama, Mystery",2007
"The Brave One",6.7,"Action, Crime, Drama",2007
"Smokin' Aces",6.7,"Action, Comedy, Crime",2006
"Notorious",6.7,"Biography, Crime, Drama",2009
"Scoop",6.7,"Comedy, Crime, Fantasy",2006
"The Matador",6.7,"Comedy, Crime, Thriller",2005
"Blood and Bone",6.7,"Action, Crime, Drama",2009
"Swimming Pool",6.7,"Crime, Drama, Mystery",2003
"Confidence",6.7,"Crime, Thriller",2003
"Wasabi",6.7,"Action, Drama, Comedy",2001
"The Curse of the Jade Scorpion",6.7,"Comedy, Crime, Mystery",2001
"The Way of the Gun",6.7,"Action, Crime, Drama",2000
"Small Time Crooks",6.7,"Comedy, Crime",2000
"The Whole Nine Yards",6.7,"Comedy, Crime",2000
"Summer of Sam",6.7,"Crime, Drama, Romance",1999
"The Bone Collector",6.7,"Crime, Drama, Mystery",1999
"Analyze This",6.7,"Comedy, Crime",1999
"Half Baked",6.7,"Comedy, Crime",1998
"The Man Who Knew Too Little",6.7,"Comedy, Crime, Drama",1997
"Nothing to Lose",6.7,"Action, Adventure, Comedy",1997
"Apt Pupil",6.7,"Crime, Drama, Thriller",1998
"Absolute Power",6.7,"Action, Crime, Drama",1997
"Wyatt Earp",6.7,"Adventure, Biography, Crime",1994
"The Client",6.7,"Crime, Drama, Mystery",1994
"Kalifornia",6.7,"Crime, Drama, Thriller",1993
"Lethal Weapon 3",6.7,"Action, Crime, Thriller",1992
"New Jack City",6.7,"Action, Crime, Drama",1991
"Backdraft",6.7,"Crime, Drama, Mystery",1991
"Black Rain",6.7,"Action, Crime, Thriller",1989
"Sudden Impact",6.7,"Action, Crime, Thriller",1983
"21 Bridges",6.6,"Action, Crime, Drama",2019
"Going in Style",6.6,"Comedy, Crime",2017
"Extremely Wicked, Shockingly Evil and Vile",6.6,"Biography, Crime, Drama",2019
"Redirected",6.6,"Action, Comedy, Crime",2014
"Run All Night",6.6,"Action, Crime, Drama",2015
"RED 2",6.6,"Action, Adventure, Comedy",2013
"Man on a Ledge",6.6,"Action, Adventure, Crime",2012
"The Other Guys",6.6,"Action, Comedy, Crime",2010
"Edge of Darkness",6.6,"Crime, Drama, Mystery",2010
"The Bad Lieutenant: Port of Call - New Orleans",6.6,"Crime, Drama",2009
"I Love You Phillip Morris",6.6,"Biography, Comedy, Crime",2009
"Machete",6.6,"Action, Crime, Thriller",2010
"Funny Games",6.6,"Crime, Drama, Thriller",2007
"Pride and Glory",6.6,"Crime, Drama, Thriller",2008
"Vantage Point",6.6,"Action, Crime, Drama",2008
"Hostage",6.6,"Action, Crime, Drama",2005
"Kiss of the Dragon",6.6,"Action, Crime, Drama",2001
"Rush Hour 2",6.6,"Action, Comedy, Crime",2001
"Bad Boys II",6.6,"Action, Comedy, Crime",2003
"Austin Powers: The Spy Who Shagged Me",6.6,"Action, Adventure, Comedy",1999
"True Crime",6.6,"Crime, Drama, Mystery",1999
"Lethal Weapon 4",6.6,"Action, Crime, Thriller",1998
"U.S. Marshals",6.6,"Action, Crime, Thriller",1998
"Midnight in the Garden of Good and Evil",6.6,"Crime, Drama, Mystery",1997
"Kiss the Girls",6.6,"Crime, Drama, Mystery",1997
"Ransom",6.6,"Action, Crime, Thriller",1996
"Don't Be a Menace to South Central While Drinking Your Juice in the Hood",6.6,"Comedy, Crime",1996
"The Pelican Brief",6.6,"Crime, Drama, Mystery",1993
"Outland",6.6,"Action, Crime, Sci-Fi",1981
"Roman J. Israel, Esq.",6.5,"Crime, Drama, Thriller",2017
"Under the Silver Lake",6.5,"Crime, Drama, Mystery",2018
"Imperium",6.5,"Biography, Crime, Drama",2016
"The Girl on the Train",6.5,"Crime, Drama, Mystery",2016
"Murder on the Orient Express",6.5,"Crime, Drama, Mystery",2017
"Now You See Me 2",6.5,"Action, Adventure, Comedy",2016
"Stretch",6.5,"Comedy, Crime",2014
"Son of a Gun",6.5,"Action, Crime, Drama",2014
"Money Monster",6.5,"Crime, Drama, Thriller",2016
"Dead Man Down",6.5,"Action, Crime, Drama",2013
"Sightseers",6.5,"Adventure, Comedy, Crime",2012
"Kick-Ass 2",6.5,"Action, Comedy, Crime",2013
"Savages",6.5,"Crime, Drama, Thriller",2012
"Horns",6.5,"Comedy, Crime, Drama",2013
"Contraband",6.5,"Action, Crime, Drama",2012
"Stand Up Guys",6.5,"Comedy, Crime, Thriller",2012
"Banlieue 13: Ultimatum",6.5,"Action, Crime, Thriller",2009
"From Paris with Love",6.5,"Action, Crime, Thriller",2010
"Child 44",6.5,"Crime, Drama, History",2015
"Sleuth",6.5,"Crime, Drama, Mystery",2007
"Step Up",6.5,"Crime, Drama, Music",2006
"Sin City: A Dame to Kill For",6.5,"Action, Crime, Thriller",2014
"Hollywoodland",6.5,"Biography, Crime, Drama",2006
"A Walk Among the Tombstones",6.5,"Action, Crime, Drama",2014
"Spartan",6.5,"Action, Crime, Drama",2004
"Mr. & Mrs. Smith",6.5,"Action, Comedy, Crime",2005
"Ocean's Twelve",6.5,"Crime, Thriller",2004
"Cellular",6.5,"Action, Crime, Thriller",2004
"Mean Machine",6.5,"Comedy, Crime, Drama",2001
"Ned Kelly",6.5,"Action, Adventure, Biography",2003
"Basic",6.5,"Action, Crime, Drama",2003
"Heist",6.5,"Action, Crime, Drama",2001
"Swordfish",6.5,"Action, Crime, Thriller",2001
"Bandits",6.5,"Comedy, Crime, Drama",2001
"Awake",6.5,"Crime, Drama, Mystery",2007
"Gone in Sixty Seconds",6.5,"Action, Crime, Thriller",2000
"Taxi 2",6.5,"Action, Comedy, Crime",2000
"Double Jeopardy",6.5,"Crime, Drama, Mystery",1999
"Wild Things",6.5,"Crime, Drama, Mystery",1998
"A Perfect Murder",6.5,"Crime, Drama, Thriller",1998
"The Prophecy",6.5,"Action, Crime, Drama",1995
"Naked Gun 33 1/3: The Final Insult",6.5,"Comedy, Crime",1994
"Oscar",6.5,"Comedy, Crime",1991
"Beverly Hills Cop II",6.5,"Action, Comedy, Crime",1987
"Batman: The Movie",6.5,"Adventure, Comedy, Crime",1966
"Batman: The Killing Joke",6.4,"Animation, Action, Crime",2016
"Shaft",6.4,"Action, Comedy, Crime",2019
"Free Fire",6.4,"Action, Comedy, Crime",2016
"Blood Father",6.4,"Action, Crime, Drama",2016
"Need for Speed",6.4,"Action, Crime, Thriller",2014
"Live by Night",6.4,"Action, Crime, Drama",2016
"The Rover",6.4,"Action, Crime, Drama",2014
"Muppets Most Wanted",6.4,"Adventure, Comedy, Crime",2014
"The Frozen Ground",6.4,"Crime, Drama, Thriller",2013
"Pain & Gain",6.4,"Action, Comedy, Crime",2013
"Compliance",6.4,"Crime, Drama, Horror",2012
"Let's Be Cops",6.4,"Action, Comedy, Crime",2014
"Kill List",6.4,"Action, Crime, Drama",2011
"The Voices",6.4,"Comedy, Crime, Horror",2014
"Flypaper",6.4,"Comedy, Crime, Mystery",2011
"Triple Frontier",6.4,"Action, Adventure, Crime",2019
"Faster",6.4,"Action, Crime, Drama",2010
"Leaves of Grass",6.4,"Comedy, Crime, Drama",2009
"Death Wish",6.4,"Action, Crime, Drama",2018
"The Informant!",6.4,"Biography, Comedy, Crime",2009
"The Taking of Pelham 123",6.4,"Action, Crime, Thriller",2009
"The Number 23",6.4,"Crime, Mystery, Thriller",2007
"Hoodwinked!",6.4,"Animation, Comedy, Crime",2005
"The Longest Yard",6.4,"Comedy, Crime, Sport",2005
"The Interpreter",6.4,"Crime, Mystery, Thriller",2005
"Revolver",6.4,"Action, Crime, Drama",2005
"The Punisher",6.4,"Action, Crime, Drama",2004
"Blood Work",6.4,"Action, Crime, Drama",2002
"Mindhunters",6.4,"Crime, Horror, Mystery",2004
"Once Upon a Time in Mexico",6.4,"Action, Crime, Thriller",2003
"Death to Smoochy",6.4,"Comedy, Crime, Drama",2002
"High Crimes",6.4,"Crime, Drama, Mystery",2002
"The General's Daughter",6.4,"Crime, Drama, Mystery",1999
"Very Bad Things",6.4,"Comedy, Crime, Thriller",1998
"A Life Less Ordinary",6.4,"Comedy, Crime, Fantasy",1997
"The Jackal",6.4,"Action, Crime, Drama",1997
"Last Man Standing",6.4,"Action, Crime, Drama",1996
"Ace Ventura: When Nature Calls",6.4,"Adventure, Comedy, Crime",1995
"The River Wild",6.4,"Adventure, Crime, Thriller",1994
"Sister Act",6.4,"Comedy, Crime, Family",1992
"Weekend at Bernie's",6.4,"Adventure, Comedy, Crime",1989
"Tango & Cash",6.4,"Action, Comedy, Crime",1989
"Lock Up",6.4,"Action, Crime, Drama",1989
"1922",6.3,"Crime, Drama, Horror",2017
"Hustlers",6.3,"Comedy, Crime, Drama",2019
"Cop Car",6.3,"Crime, Thriller",2015
"Bastille Day",6.3,"Action, Crime, Drama",2016
"Horrible Bosses 2",6.3,"Comedy, Crime",2014
"Secret in Their Eyes",6.3,"Crime, Drama, Mystery",2015
"Triple 9",6.3,"Action, Crime, Thriller",2016
"Deadfall",6.3,"Crime, Drama, Thriller",2012
"Johnny English Reborn",6.3,"Action, Adventure, Comedy",2011
"Central Intelligence",6.3,"Action, Comedy, Crime",2016
"The American",6.3,"Crime, Drama, Thriller",2010
"The Boondock Saints II: All Saints Day",6.3,"Action, Crime, Thriller",2009
"Date Night",6.3,"Comedy, Crime, Romance",2010
"Ghost in the Shell",6.3,"Action, Crime, Drama",2017
"All Good Things",6.3,"Crime, Drama, Mystery",2010
"Two for the Money",6.3,"Crime, Drama, Sport",2005
"Assault on Precinct 13",6.3,"Action, Crime, Drama",2005
"After the Sunset",6.3,"Action, Comedy, Crime",2004
"Taking Lives",6.3,"Crime, Mystery, Thriller",2004
"Walking Tall",6.3,"Action, Crime",2004
"The 51st State",6.3,"Action, Comedy, Crime",2001
"Osmosis Jones",6.3,"Animation, Action, Adventure",2001
"Blue Streak",6.3,"Action, Comedy, Crime",1999
"Entrapment",6.3,"Action, Crime, Romance",1999
"Nick of Time",6.3,"Action, Crime, Drama",1995
"Hackers",6.3,"Comedy, Crime, Drama",1995
"Assassins",6.3,"Action, Crime, Thriller",1995
"The Dead Pool",6.3,"Action, Crime, Mystery",1988
"Throw Momma from the Train",6.3,"Comedy, Crime, Thriller",1987
"Spenser Confidential",6.2,"Action, Comedy, Crime",2020
"In the Shadow of the Moon",6.2,"Crime, Mystery, Sci-Fi",2019
"Stuber",6.2,"Action, Comedy, Crime",2019
"Cold Pursuit",6.2,"Action, Crime, Drama",2019
"Ocean's Eight",6.2,"Action, Comedy, Crime",2018
"Keanu",6.2,"Action, Comedy, Crime",2016
"Grimsby",6.2,"Action, Adventure, Comedy",2016
"Dom Hemingway",6.2,"Comedy, Crime, Drama",2013
"Parker",6.2,"Action, Crime, Thriller",2013
"The Fifth Estate",6.2,"Biography, Crime, Drama",2013
"Killing Them Softly",6.2,"Crime, Drama, Thriller",2012
"A Lonely Place to Die",6.2,"Crime, Thriller",2011
"Ride Along",6.2,"Action, Comedy, Crime",2014
"Blitz",6.2,"Action, Crime, Thriller",2011
"Broken City",6.2,"Action, Crime, Drama",2013
"Seeking Justice",6.2,"Action, Crime, Drama",2011
"London Boulevard",6.2,"Crime, Drama",2010
"Takers",6.2,"Action, Crime, Thriller",2010
"Lions for Lambs",6.2,"Crime, Drama, Mystery",2007
"Untraceable",6.2,"Crime, Mystery, Thriller",2008
"Red State",6.2,"Action, Crime, Horror",2011
"Tower Heist",6.2,"Action, Comedy, Crime",2011
"The Invisible",6.2,"Crime, Drama, Fantasy",2007
"Fun with Dick and Jane",6.2,"Comedy, Crime",2005
"Hannibal Rising",6.2,"Adventure, Crime, Drama",2007
"The Ladykillers",6.2,"Comedy, Crime, Thriller",2004
"Austin Powers in Goldmember",6.2,"Action, Adventure, Comedy",2002
"Rush Hour 3",6.2,"Action, Comedy, Crime",2007
"Undisputed",6.2,"Action, Crime, Drama",2002
"Femme Fatale",6.2,"Crime, Drama, Mystery",2002
"Murder by Numbers",6.2,"Crime, Mystery, Thriller",2002
"Miss Congeniality",6.2,"Action, Comedy, Crime",2000
"Intolerable Cruelty",6.2,"Comedy, Crime, Romance",2003
"Heartbreakers",6.2,"Comedy, Crime, Romance",2001
"Mercury Rising",6.2,"Action, Crime, Drama",1998
"The Replacement Killers",6.2,"Action, Crime, Thriller",1998
"Money Talks",6.2,"Action, Comedy, Crime",1997
"The Devil's Own",6.2,"Action, Crime, Drama",1997
"Blown Away",6.2,"Action, Crime, Drama",1994
"Rising Sun",6.2,"Action, Crime, Drama",1993
"Loaded Weapon 1",6.2,"Action, Comedy, Crime",1993
"Lionheart",6.2,"Action, Crime, Drama",1990
"Turner & Hooch",6.2,"Comedy, Crime, Drama",1989
"Birds of Prey: And the Fantabulous Emancipation of One Harley Quinn",6.1,"Action, Adventure, Crime",2020
"Code 8",6.1,"Action, Crime, Drama",2019
"Hotel Artemis",6.1,"Action, Crime, Drama",2018
"The Girl in the Spider's Web",6.1,"Action, Crime, Drama",2018
"Welcome to the Punch",6.1,"Action, Crime, Thriller",2013
"30 Minutes or Less",6.1,"Action, Comedy, Crime",2011
"RoboCop",6.1,"Action, Crime, Sci-Fi",2014
"Extract",6.1,"Comedy, Crime, Romance",2009
"Duplicity",6.1,"Comedy, Crime, Romance",2009
"The Killer Inside Me",6.1,"Crime, Drama, Thriller",2010
"Lakeview Terrace",6.1,"Crime, Drama, Thriller",2008
"Cleaner",6.1,"Crime, Mystery, Thriller",2007
"The Oxford Murders",6.1,"Crime, Mystery, Thriller",2008
"The Sentinel",6.1,"Action, Crime, Thriller",2006
"Starsky & Hutch",6.1,"Comedy, Crime",2004
"The Hunted",6.1,"Action, Crime, Drama",2003
"A Man Apart",6.1,"Action, Crime, Drama",2003
"The Mexican",6.1,"Adventure, Comedy, Crime",2001
"Antitrust",6.1,"Action, Crime, Drama",2001
"One Night at McCool's",6.1,"Comedy, Crime",2001
"15 Minutes",6.1,"Action, Crime, Drama",2001
"Nurse Betty",6.1,"Comedy, Crime, Drama",2000
"Romeo Must Die",6.1,"Action, Crime, Thriller",2000
"The Big Hit",6.1,"Action, Comedy, Crime",1998
"Murder at 1600",6.1,"Action, Crime, Drama",1997
"Baby's Day Out",6.1,"Adventure, Comedy, Crime",1994
"Airheads",6.1,"Comedy, Crime, Music",1994
"Kindergarten Cop",6.1,"Comedy, Crime",1990
"Dick Tracy",6.1,"Action, Comedy, Crime",1990
"Twins",6.1,"Comedy, Crime",1988
"Tequila Sunrise",6.1,"Crime, Drama, Romance",1988
"Red Heat",6.1,"Action, Comedy, Crime",1988
"Get Hard",6.0,"Comedy, Crime",2015
"Murder Mystery",6.0,"Action, Comedy, Crime",2019
"Righteous Kill",6.0,"Crime, Drama, Mystery",2008
"Pathology",6.0,"Crime, Thriller",2008
"CHIPS",6.0,"Action, Comedy, Crime",2017
"The Fast and the Furious: Tokyo Drift",6.0,"Action, Crime, Thriller",2006
"The Condemned",6.0,"Action, Crime, Thriller",2007
"Miami Vice",6.0,"Action, Crime, Thriller",2006
"S.W.A.T.",6.0,"Action, Adventure, Crime",2003
"3000 Miles to Graceland",6.0,"Action, Comedy, Crime",2001
"Snake Eyes",6.0,"Crime, Mystery, Thriller",1998
"K-9",6.0,"Action, Comedy, Crime",1989
"Above the Law",6.0,"Action, Crime, Drama",1988
"Dragnet",6.0,"Comedy, Crime",1987
"Ride Along 2",5.9,"Action, Comedy, Crime",2016
"The Tall Man",5.9,"Crime, Drama, Horror",2012
"Kidnap",5.9,"Crime, Drama, Thriller",2017
"P2",5.9,"Crime, Horror, Thriller",2007
"Reno 911!: Miami",5.9,"Comedy, Crime",2007
"Punisher: War Zone",5.9,"Action, Crime, Drama",2008
"The X Files: I Want to Believe",5.9,"Crime, Drama, Horror",2008
"Domino",5.9,"Action, Biography, Crime",2005
"88 Minutes",5.9,"Crime, Drama, Mystery",2007
"Into the Blue",5.9,"Action, Adventure, Crime",2005
"2 Fast 2 Furious",5.9,"Action, Crime, Thriller",2003
"Analyze That",5.9,"Comedy, Crime",2002
"Saving Silverman",5.9,"Comedy, Crime, Romance",2001
"Shaft",5.9,"Action, Crime, Thriller",2000
"Hard Rain",5.9,"Action, Crime, Drama",1998
"The Net",5.9,"Action, Crime, Drama",1995
"Timecop",5.9,"Action, Crime, Sci-Fi",1994
"Striking Distance",5.9,"Action, Crime, Mystery",1993
"Fortress",5.9,"Action, Crime, Sci-Fi",1992
"Passenger 57",5.9,"Action, Crime, Thriller",1992
"Another 48 Hrs.",5.9,"Action, Comedy, Crime",1990
"The Gunman",5.8,"Action, Crime, Drama",2015
"The Hangover Part III",5.8,"Comedy, Crime",2013
"The Paperboy",5.8,"Crime, Drama, Mystery",2012
"Observe and Report",5.8,"Comedy, Crime, Drama",2009
"Firewall",5.8,"Action, Crime, Thriller",2006
"Cradle 2 the Grave",5.8,"Action, Crime, Drama",2003
"Taxi 3",5.8,"Action, Comedy, Crime",2003
"The Glass House",5.8,"Crime, Drama, Mystery",2001
"Reindeer Games",5.8,"Action, Adventure, Crime",2000
"Mickey Blue Eyes",5.8,"Comedy, Crime, Romance",1999
"Bulletproof",5.8,"Action, Comedy, Crime",1996
"Sudden Death",5.8,"Action, Crime, Thriller",1995
"RoboCop 2",5.8,"Action, Crime, Sci-Fi",1990
"Hard to Kill",5.8,"Action, Crime, Drama",1990
"Cobra",5.8,"Action, Crime, Thriller",1986
"Hitman: Agent 47",5.7,"Action, Crime, Thriller",2015
"Identity Thief",5.7,"Comedy, Crime, Drama",2013
"Sabotage",5.7,"Action, Crime, Drama",2014
"Only God Forgives",5.7,"Action, Crime, Drama",2013
"Brick Mansions",5.7,"Action, Crime, Thriller",2014
"Bullet to the Head",5.7,"Action, Crime, Thriller",2012
"Armored",5.7,"Action, Crime, Thriller",2009
"Drillbit Taylor",5.7,"Action, Comedy, Crime",2008
"Suburbicon",5.7,"Comedy, Crime, Drama",2017
"Perfect Stranger",5.7,"Crime, Horror, Mystery",2007
"Bandidas",5.7,"Action, Comedy, Crime",2006
"The Pink Panther",5.7,"Adventure, Comedy, Crime",2006
"The Art of War",5.7,"Action, Adventure, Crime",2000
"101 Dalmatians",5.7,"Adventure, Comedy, Crime",1996
"Money Train",5.7,"Action, Comedy, Crime",1995
"Runner Runner",5.6,"Crime, Thriller",2013
"Wild Card",5.6,"Action, Crime, Drama",2015
"The Bling Ring",5.6,"Biography, Crime, Drama",2013
"Machete Kills",5.6,"Action, Crime, Thriller",2013
"Cop Out",5.6,"Action, Comedy, Crime",2010
"12 Rounds",5.6,"Action, Crime, Thriller",2009
"Fighting",5.6,"Action, Crime, Drama",2009
"The Pink Panther 2",5.6,"Action, Adventure, Comedy",2009
"The Stepfather",5.6,"Crime, Thriller",2009
"Taxi 4",5.6,"Action, Comedy, Crime",2007
"R.I.P.D.",5.6,"Action, Adventure, Comedy",2013
"The Hitcher",5.6,"Crime, Thriller",2007
"The Black Dahlia",5.6,"Crime, Drama, Mystery",2006
"White Chicks",5.6,"Comedy, Crime",2004
"Be Cool",5.6,"Comedy, Crime, Drama",2005
"National Security",5.6,"Action, Comedy, Crime",2003
"Exit Wounds",5.6,"Action, Crime, Thriller",2001
"The Skulls",5.6,"Action, Crime, Drama",2000
"Virtuosity",5.6,"Action, Crime, Sci-Fi",1995
"Judge Dredd",5.6,"Action, Crime, Sci-Fi",1995
"Beverly Hills Cop III",5.6,"Action, Comedy, Crime",1994
"Double Impact",5.6,"Action, Crime",1991
"Raw Deal",5.6,"Action, Crime, Thriller",1986
"Mortdecai",5.5,"Action, Adventure, Comedy",2015
"Stolen",5.5,"Action, Crime, Thriller",2012
"Baywatch",5.5,"Action, Comedy, Crime",2017
"Whiteout",5.5,"Action, Crime, Horror",2009
"The Whole Ten Yards",5.5,"Comedy, Crime, Thriller",2004
"Showtime",5.5,"Action, Comedy, Crime",2002
"Charlie's Angels",5.5,"Action, Adventure, Comedy",2000
"Metro",5.5,"Action, Comedy, Crime",1997
"Blackhat",5.4,"Action, Crime, Thriller",2015
"Bangkok Dangerous",5.4,"Action, Crime, Thriller",2008
"Max Payne",5.4,"Action, Crime, Drama",2008
"Get Rich or Die Tryin'",5.4,"Biography, Crime, Drama",2005
"Snakes on a Plane",5.4,"Action, Adventure, Crime",2006
"The Counselor",5.3,"Crime, Drama, Thriller",2013
"Spring Breakers",5.3,"Crime, Drama",2012
"Point Break",5.3,"Action, Crime, Sport",2015
"Trespass",5.3,"Crime, Drama, Thriller",2011
"One for the Money",5.3,"Action, Comedy, Crime",2012
"Balls of Fury",5.3,"Comedy, Crime, Sport",2007
"Hollywood Homicide",5.3,"Action, Comedy, Crime",2003
"Daredevil",5.3,"Action, Crime",2003
"Rough Night",5.2,"Comedy, Crime, Thriller",2017
"A Nightmare on Elm Street",5.2,"Crime, Drama, Horror",2010
"Paul Blart: Mall Cop",5.2,"Action, Comedy, Crime",2009
"Get Carter",5.2,"Action, Crime, Drama",2000
"Big Momma's House",5.2,"Action, Comedy, Crime",2000
"Hot Pursuit",5.1,"Action, Comedy, Crime",2015
"The Snowman",5.1,"Crime, Drama, Mystery",2017
"Alex Cross",5.1,"Action, Crime, Mystery",2012
"Cosmopolis",5.1,"Crime, Drama, Fantasy",2012
"Miss Congeniality 2: Armed & Fabulous",5.1,"Action, Comedy, Crime",2005
"Agent Cody Banks",5.0,"Action, Adventure, Comedy",2003
"Police Academy 4: Citizens on Patrol",5.0,"Comedy, Crime",1987
"Charlie's Angels: Full Throttle",4.9,"Action, Adventure, Comedy",2003
"Blues Brothers 2000",4.9,"Action, Comedy, Crime",1998
"The Spirit",4.8,"Action, Crime, Fantasy",2008
"Tekken",4.8,"Action, Crime, Drama",2010
"Big Momma's House 2",4.7,"Comedy, Crime",2006
"Elektra",4.7,"Action, Adventure, Crime",2005
"Police Academy 5: Assignment: Miami Beach",4.7,"Comedy, Crime",1988
"Home Alone 3",4.5,"Comedy, Crime, Family",1997
"Striptease",4.5,"Comedy, Crime, Drama",1996
"Police Academy 6: City Under Siege",4.5,"Comedy, Crime",1989
"Paul Blart: Mall Cop 2",4.4,"Action, Comedy, Crime",2015
"xXx: State of the Union",4.4,"Action, Adventure, Crime",2005
"Kangaroo Jack",4.4,"Action, Adventure, Comedy",2003
"Torque",4.1,"Action, Comedy, Crime",2004
"Inspector Gadget",4.1,"Action, Adventure, Comedy",1999
"RoboCop 3",4.1,"Action, Crime, Sci-Fi",1993
"Speed 2: Cruise Control",3.9,"Action, Adventure, Crime",1997
"Escape Plan 2: Hades",3.8,"Action, Crime, Mystery",2018
"Holmes & Watson",3.8,"Comedy, Crime, Mystery",2018
"I Know Who Killed Me",3.6,"Crime, Drama, Mystery",2007
"Police Academy: Mission to Moscow",3.6,"Comedy, Crime",1994
"Catwoman",3.4,"Action, Crime, Fantasy",2004
"Gigli",2.5,"Comedy, Crime, Romance",2003
