"Title",Rate,"Category",Year
"Bill & Ted's Excellent Adventure",6.9,"Adventure, Comedy, Music",1989
"Adventures in Babysitting",6.9,"Adventure, Comedy, Crime",1987
"Flight of the Navigator",6.9,"Adventure, Comedy, Family",1986
"An American Tail",6.9,"Animation, Adventure, Comedy",1986
"Enemy Mine",6.9,"Action, Adventure, Drama",1985
"Romancing the Stone",6.9,"Action, Adventure, Comedy",1984
"Conan the Barbarian",6.9,"Action, Adventure, Fantasy",1982
"Clash of the Titans",6.9,"Action, Adventure, Family",1981
"Mad Max",6.9,"Action, Adventure, Sci-Fi",1979
"The Rescuers",6.9,"Animation, Adventure, Comedy",1977
"Chitty Chitty Bang Bang",6.9,"Adventure, Family, Fantasy",1968
"You Only Live Twice",6.9,"Action, Adventure, Thriller",1967
"Arctic",6.8,"Adventure, Drama",2018
"Storks",6.8,"Animation, Adventure, Comedy",2016
"The East",6.8,"Adventure, Drama, Thriller",2013
"The Grey",6.8,"Action, Adventure, Drama",2011
"Men in Black 3",6.8,"Action, Adventure, Comedy",2012
"Madagascar 3: Europe's Most Wanted",6.8,"Animation, Adventure, Comedy",2012
"Tron",6.8,"Action, Adventure, Sci-Fi",2010
"The Imaginarium of Doctor Parnassus",6.8,"Adventure, Comedy, Fantasy",2009
"Mr. Peabody & Sherman",6.8,"Animation, Adventure, Comedy",2014
"The Brothers Bloom",6.8,"Action, Adventure, Comedy",2008
"Warcraft",6.8,"Action, Adventure, Fantasy",2016
"The Boxtrolls",6.8,"Animation, Adventure, Comedy",2014
"Horton Hears a Who!",6.8,"Animation, Adventure, Comedy",2008
"Ice Age: The Meltdown",6.8,"Animation, Adventure, Comedy",2006
"Bolt",6.8,"Animation, Adventure, Comedy",2008
"Meet the Robinsons",6.8,"Animation, Adventure, Comedy",2007
"The Hitchhiker's Guide to the Galaxy",6.8,"Adventure, Comedy, Sci-Fi",2005
"National Treasure",6.8,"Action, Adventure, Mystery",2004
"Tenacious D in The Pick of Destiny",6.8,"Adventure, Comedy, Music",2006
"A Series of Unfortunate Events",6.8,"Adventure, Comedy, Family",2004
"Brother Bear",6.8,"Animation, Adventure, Comedy",2003
"Peter Pan",6.8,"Adventure, Family, Fantasy",2003
"Ngo si seoi",6.8,"Action, Adventure, Comedy",1998
"The Ghost and the Darkness",6.8,"Adventure, Drama, Thriller",1996
"Beavis and Butt-Head Do America",6.8,"Animation, Adventure, Comedy",1996
"A Goofy Movie",6.8,"Animation, Adventure, Comedy",1995
"Home Alone 2: Lost in New York",6.8,"Adventure, Comedy, Crime",1992
"Hook",6.8,"Adventure, Comedy, Family",1991
"The Witches",6.8,"Adventure, Comedy, Family",1990
"Teenage Mutant Ninja Turtles",6.8,"Action, Adventure, Comedy",1990
"Innerspace",6.8,"Action, Adventure, Comedy",1987
"The Last Starfighter",6.8,"Action, Adventure, Sci-Fi",1984
"2010: The Year We Make Contact",6.8,"Adventure, Mystery, Sci-Fi",1984
"TRON",6.8,"Action, Adventure, Sci-Fi",1982
"For Your Eyes Only",6.8,"Action, Adventure, Thriller",1981
"Superman II",6.8,"Action, Adventure, Sci-Fi",1980
"The Man with the Golden Gun",6.8,"Action, Adventure, Thriller",1974
"Live and Let Die",6.8,"Action, Adventure, Thriller",1973
"Jumanji: The Next Level",6.7,"Action, Adventure, Comedy",2019
"Midway",6.7,"Action, Adventure, Drama",2019
"Kingsman: The Golden Circle",6.7,"Action, Adventure, Comedy",2017
"The Fate of the Furious",6.7,"Action, Adventure, Crime",2017
"Alpha",6.7,"Action, Adventure, Drama",2018
"Turbo Kid",6.7,"Action, Adventure, Comedy",2015
"Cars 3",6.7,"Animation, Adventure, Comedy",2017
"Ferdinand",6.7,"Animation, Adventure, Comedy",2017
"Hardcore Henry",6.7,"Action, Adventure, Sci-Fi",2015
"Pete's Dragon",6.7,"Action, Adventure, Comedy",2016
"Star Wars: Episode IX - The Rise of Skywalker",6.7,"Action, Adventure, Fantasy",2019
"The Good Dinosaur",6.7,"Animation, Adventure, Comedy",2015
"King Arthur: Legend of the Sword",6.7,"Action, Adventure, Drama",2017
"Miss Peregrine's Home for Peculiar Children",6.7,"Adventure, Drama, Family",2016
"Penguins of Madagascar",6.7,"Animation, Adventure, Comedy",2014
"Divergent",6.7,"Action, Adventure, Mystery",2014
"The Pirates! In an Adventure with Scientists!",6.7,"Animation, Adventure, Comedy",2012
"The Wolverine",6.7,"Action, Adventure, Sci-Fi",2013
"Rare Exports",6.7,"Adventure, Fantasy, Horror",2010
"Seeking a Friend for the End of the World",6.7,"Adventure, Comedy, Drama",2012
"Venom",6.7,"Action, Adventure, Sci-Fi",2018
"The Bourne Legacy",6.7,"Action, Adventure, Thriller",2012
"Epic",6.7,"Animation, Adventure, Family",2013
"The Incredible Hulk",6.7,"Action, Adventure, Sci-Fi",2008
"The A-Team",6.7,"Action, Adventure, Thriller",2010
"Where the Wild Things Are",6.7,"Adventure, Drama, Family",2009
"Goal!",6.7,"Adventure, Drama, Romance",2005
"X-Men: The Last Stand",6.7,"Action, Adventure, Sci-Fi",2006
"The Rundown",6.7,"Action, Adventure, Comedy",2003
"Over the Hedge",6.7,"Animation, Adventure, Comedy",2006
"Hidalgo",6.7,"Action, Adventure, Biography",2004
"The Chronicles of Riddick",6.7,"Action, Adventure, Sci-Fi",2004
"Sinbad: Legend of the Seven Seas",6.7,"Animation, Adventure, Family",2003
"The Mask of Zorro",6.7,"Action, Adventure, Comedy",1998
"Armageddon",6.7,"Action, Adventure, Sci-Fi",1998
"Nothing to Lose",6.7,"Action, Adventure, Comedy",1997
"James and the Giant Peach",6.7,"Animation, Adventure, Family",1996
"Wyatt Earp",6.7,"Adventure, Biography, Crime",1994
"Robin Hood: Men in Tights",6.7,"Adventure, Comedy, Musical",1993
"Oliver & Company",6.7,"Animation, Adventure, Comedy",1988
"The Living Daylights",6.7,"Action, Adventure, Thriller",1987
"Commando",6.7,"Action, Adventure, Thriller",1985
"Star Trek III: The Search for Spock",6.7,"Action, Adventure, Sci-Fi",1984
"Heavy Metal",6.7,"Animation, Adventure, Fantasy",1981
"On Her Majesty's Secret Service",6.7,"Action, Adventure, Thriller",1969
"Smallfoot",6.6,"Animation, Adventure, Comedy",2018
"Pokémon Detective Pikachu",6.6,"Adventure, Comedy, Family",2019
"Peter Rabbit",6.6,"Adventure, Comedy, Family",2018
"Maleficent: Mistress of Evil",6.6,"Adventure, Family, Fantasy",2019
"Overlord",6.6,"Action, Adventure, Horror",2018
"Fantastic Beasts: The Crimes of Grindelwald",6.6,"Adventure, Family, Fantasy",2018
"Sonic the Hedgehog",6.6,"Action, Adventure, Comedy",2020
"Kong: Skull Island",6.6,"Action, Adventure, Fantasy",2017
"The Lego Movie 2: The Second Part",6.6,"Animation, Action, Adventure",2019
"Ad Astra",6.6,"Adventure, Drama, Mystery",2019
"The Hunger Games: Mockingjay - Part 1",6.6,"Action, Adventure, Sci-Fi",2014
"The Amazing Spider-Man 2",6.6,"Action, Adventure, Sci-Fi",2014
"Hunter Killer",6.6,"Action, Adventure, Thriller",2018
"RED 2",6.6,"Action, Adventure, Comedy",2013
"Pirates of the Caribbean: Dead Men Tell No Tales",6.6,"Action, Adventure, Fantasy",2017
"The Expendables 2",6.6,"Action, Adventure, Thriller",2012
"Ender's Game",6.6,"Action, Adventure, Fantasy",2013
"Ice Age: Continental Drift",6.6,"Animation, Adventure, Comedy",2012
"Man on a Ledge",6.6,"Action, Adventure, Crime",2012
"Attack the Block",6.6,"Action, Adventure, Comedy",2011
"Pirates of the Caribbean: On Stranger Tides",6.6,"Action, Adventure, Fantasy",2011
"Robin Hood",6.6,"Action, Adventure, Drama",2010
"The Forbidden Kingdom",6.6,"Action, Adventure, Fantasy",2008
"Quantum of Solace",6.6,"Action, Adventure, Thriller",2008
"Fanboys",6.6,"Adventure, Comedy, Drama",2009
"Harold & Kumar Escape from Guantanamo Bay",6.6,"Adventure, Comedy",2008
"Madagascar: Escape 2 Africa",6.6,"Animation, Adventure, Comedy",2008
"Prince of Persia: The Sands of Time",6.6,"Action, Adventure, Fantasy",2010
"X-Men Origins: Wolverine",6.6,"Action, Adventure, Sci-Fi",2009
"Australia",6.6,"Adventure, Comedy, Drama",2008
"Puss in Boots",6.6,"Animation, Adventure, Comedy",2011
"Flushed Away",6.6,"Animation, Adventure, Comedy",2006
"John Carter",6.6,"Action, Adventure, Sci-Fi",2012
"Idiocracy",6.6,"Adventure, Comedy, Sci-Fi",2006
"Monster House",6.6,"Animation, Adventure, Comedy",2006
"Charlie and the Chocolate Factory",6.6,"Adventure, Comedy, Family",2005
"The Polar Express",6.6,"Animation, Adventure, Comedy",2004
"Astérix & Obélix: Mission Cléopâtre",6.6,"Adventure, Comedy, Family",2002
"Shanghai Noon",6.6,"Action, Adventure, Comedy",2000
"Austin Powers: The Spy Who Shagged Me",6.6,"Action, Adventure, Comedy",1999
"Titan A.E.",6.6,"Animation, Action, Adventure",2000
"The 13th Warrior",6.6,"Action, Adventure, History",1999
"The Lost World: Jurassic Park",6.6,"Action, Adventure, Sci-Fi",1997
"Star Trek: Generations",6.6,"Action, Adventure, Mystery",1994
"Far and Away",6.6,"Adventure, Drama, Romance",1992
"Licence to Kill",6.6,"Action, Adventure, Thriller",1989
"The Mosquito Coast",6.6,"Adventure, Drama, Thriller",1986
"'Crocodile' Dundee",6.6,"Action, Adventure, Comedy",1986
"Octopussy",6.6,"Action, Adventure, Thriller",1983
"Diamonds Are Forever",6.6,"Action, Adventure, Thriller",1971
"Fast & Furious Presents: Hobbs & Shaw",6.5,"Action, Adventure",2019
"The Secret Life of Pets 2",6.5,"Animation, Adventure, Comedy",2019
"Now You See Me 2",6.5,"Action, Adventure, Comedy",2016
"Batman v Superman: Dawn of Justice",6.5,"Action, Adventure, Sci-Fi",2016
"The Secret Life of Pets",6.5,"Animation, Adventure, Comedy",2016
"Mowgli",6.5,"Adventure, Drama, Fantasy",2018
"Valerian and the City of a Thousand Planets",6.5,"Action, Adventure, Family",2017
"Sightseers",6.5,"Adventure, Comedy, Crime",2012
"The Hunger Games: Mockingjay - Part 2",6.5,"Action, Adventure, Sci-Fi",2015
"Trolls",6.5,"Animation, Adventure, Comedy",2016
"Act of Valor",6.5,"Action, Adventure, Thriller",2012
"The Expendables",6.5,"Action, Adventure, Thriller",2010
"[Rec]²",6.5,"Action, Adventure, Horror",2009
"City of Ember",6.5,"Adventure, Family, Fantasy",2008
"Letters to Juliet",6.5,"Adventure, Comedy, Drama",2010
"The Chronicles of Narnia: Prince Caspian",6.5,"Action, Adventure, Family",2008
"Gedo senki",6.5,"Animation, Adventure, Fantasy",2006
"National Treasure: Book of Secrets",6.5,"Action, Adventure, Family",2007
"Terminator Salvation",6.5,"Action, Adventure, Sci-Fi",2009
"Get Smart",6.5,"Action, Adventure, Comedy",2008
"The Spiderwick Chronicles",6.5,"Action, Adventure, Drama",2008
"War of the Worlds",6.5,"Adventure, Sci-Fi, Thriller",2005
"Casanova",6.5,"Adventure, Comedy, Drama",2005
"Beyond Borders",6.5,"Adventure, Drama, Romance",2003
"Ned Kelly",6.5,"Action, Adventure, Biography",2003
"The Four Feathers",6.5,"Action, Adventure, Drama",2002
"Dinosaur",6.5,"Animation, Adventure, Family",2000
"Star Wars: Episode II - Attack of the Clones",6.5,"Action, Adventure, Fantasy",2002
"Star Wars: Episode I - The Phantom Menace",6.5,"Action, Adventure, Fantasy",1999
"The Parent Trap",6.5,"Adventure, Comedy, Drama",1998
"Antz",6.5,"Animation, Adventure, Comedy",1998
"Tomorrow Never Dies",6.5,"Action, Adventure, Thriller",1997
"Bean",6.5,"Adventure, Comedy, Family",1997
"DragonHeart",6.5,"Action, Adventure, Fantasy",1996
"FernGully: The Last Rainforest",6.5,"Animation, Adventure, Family",1992
"1492: Conquest of Paradise",6.5,"Adventure, Biography, Drama",1992
"The Rocketeer",6.5,"Action, Adventure, Family",1991
"Rambo: First Blood Part II",6.5,"Action, Adventure, Thriller",1985
"Legend",6.5,"Adventure, Fantasy, Romance",1985
"Dune",6.5,"Action, Adventure, Sci-Fi",1984
"Flash Gordon",6.5,"Action, Adventure, Sci-Fi",1980
"Batman: The Movie",6.5,"Adventure, Comedy, Crime",1966
"The BFG",6.4,"Adventure, Family, Fantasy",2016
"Minions",6.4,"Animation, Adventure, Comedy",2015
"Muppets Most Wanted",6.4,"Adventure, Comedy, Crime",2014
"Black Sea",6.4,"Adventure, Drama, Thriller",2014
"The Mountain Between Us",6.4,"Action, Adventure, Drama",2017
"Cloudy with a Chance of Meatballs 2",6.4,"Animation, Adventure, Comedy",2013
"Tomorrowland",6.4,"Action, Adventure, Family",2015
"Turbo",6.4,"Animation, Adventure, Comedy",2013
"Triple Frontier",6.4,"Action, Adventure, Crime",2019
"The Lorax",6.4,"Animation, Adventure, Comedy",2012
"Monsters",6.4,"Adventure, Drama, Romance",2010
"Predators",6.4,"Action, Adventure, Sci-Fi",2010
"Riddick",6.4,"Action, Adventure, Sci-Fi",2013
"Terminator Genisys",6.4,"Action, Adventure, Sci-Fi",2015
"The Lone Ranger",6.4,"Action, Adventure, Comedy",2013
"Justice League",6.4,"Action, Adventure, Fantasy",2017
"Monsters vs. Aliens",6.4,"Animation, Action, Adventure",2009
"Godzilla",6.4,"Action, Adventure, Sci-Fi",2014
"The Water Horse",6.4,"Adventure, Family, Fantasy",2007
"Night at the Museum",6.4,"Adventure, Comedy, Family",2006
"Happy Feet",6.4,"Animation, Adventure, Comedy",2006
"The Day After Tomorrow",6.4,"Action, Adventure, Sci-Fi",2004
"Star Trek: Nemesis",6.4,"Action, Adventure, Sci-Fi",2002
"Rat Race",6.4,"Adventure, Comedy",2001
"Space Cowboys",6.4,"Action, Adventure, Thriller",2000
"The Perfect Storm",6.4,"Action, Adventure, Drama",2000
"Final Fantasy: The Spirits Within",6.4,"Animation, Action, Adventure",2001
"Joan of Arc",6.4,"Adventure, Biography, Drama",1999
"The World Is Not Enough",6.4,"Action, Adventure, Thriller",1999
"Star Trek: Insurrection",6.4,"Action, Adventure, Sci-Fi",1998
"Space Jam",6.4,"Animation, Adventure, Comedy",1996
"Executive Decision",6.4,"Action, Adventure, Thriller",1996
"Ace Ventura: When Nature Calls",6.4,"Adventure, Comedy, Crime",1995
"The River Wild",6.4,"Adventure, Crime, Thriller",1994
"The Three Musketeers",6.4,"Action, Adventure, Comedy",1993
"Last Action Hero",6.4,"Action, Adventure, Comedy",1993
"Cliffhanger",6.4,"Action, Adventure, Thriller",1993
"Lord of the Flies",6.4,"Adventure, Drama, Thriller",1990
"Weekend at Bernie's",6.4,"Adventure, Comedy, Crime",1989
"A View to a Kill",6.4,"Action, Adventure, Thriller",1985
"Spies Like Us",6.4,"Adventure, Comedy",1985
"The Black Cauldron",6.4,"Animation, Action, Adventure",1985
"Star Trek: The Motion Picture",6.4,"Adventure, Mystery, Sci-Fi",1979
"Terminator: Dark Fate",6.3,"Action, Adventure, Sci-Fi",2019
"Hotel Transylvania 3: Summer Vacation",6.3,"Animation, Adventure, Comedy",2018
"Maze Runner: The Scorch Trials",6.3,"Action, Adventure, Sci-Fi",2015
"The Boss Baby",6.3,"Animation, Adventure, Comedy",2017
"Dumbo",6.3,"Adventure, Family, Fantasy",2019
"Despicable Me 3",6.3,"Animation, Adventure, Comedy",2017
"Rio 2",6.3,"Animation, Adventure, Comedy",2014
"Spectral",6.3,"Action, Adventure, Sci-Fi",2016
"Angry Birds",6.3,"Animation, Action, Adventure",2016
"Johnny English Reborn",6.3,"Action, Adventure, Comedy",2011
"Oz the Great and Powerful",6.3,"Adventure, Family, Fantasy",2013
"Tomb Raider",6.3,"Action, Adventure, Fantasy",2018
"A Very Harold & Kumar 3D Christmas",6.3,"Adventure, Comedy",2011
"Goosebumps",6.3,"Adventure, Comedy, Family",2015
"Knight and Day",6.3,"Action, Adventure, Comedy",2010
"The Chronicles of Narnia: The Voyage of the Dawn Treader",6.3,"Adventure, Family, Fantasy",2010
"Shrek Forever After",6.3,"Animation, Adventure, Comedy",2010
"Charlotte's Web",6.3,"Adventure, Comedy, Family",2006
"Robots",6.3,"Animation, Adventure, Comedy",2005
"King Arthur",6.3,"Action, Adventure, Drama",2004
"The Mummy Returns",6.3,"Action, Adventure, Fantasy",2001
"Gekijô-ban poketto monsutâ - Myûtsû no gyakushû",6.3,"Animation, Action, Adventure",1998
"Osmosis Jones",6.3,"Animation, Action, Adventure",2001
"Major Payne",6.3,"Adventure, Comedy, Family",1995
"Bill & Ted's Bogus Journey",6.3,"Adventure, Comedy, Fantasy",1991
"Honey, I Shrunk the Kids",6.3,"Adventure, Comedy, Family",1989
"Mad Max Beyond Thunderdome",6.3,"Action, Adventure, Sci-Fi",1985
"Moonraker",6.3,"Action, Adventure, Sci-Fi",1979
"Johnny English Strikes Again",6.2,"Action, Adventure, Comedy",2018
"Jurassic World: Fallen Kingdom",6.2,"Action, Adventure, Sci-Fi",2018
"Maze Runner: The Death Cure",6.2,"Action, Adventure, Sci-Fi",2018
"Girls Trip",6.2,"Adventure, Comedy, Drama",2017
"Scary Stories to Tell in the Dark",6.2,"Adventure, Horror, Mystery",2019
"Grimsby",6.2,"Action, Adventure, Comedy",2016
"Insurgent",6.2,"Action, Adventure, Sci-Fi",2015
"Night at the Museum: Secret of the Tomb",6.2,"Adventure, Comedy, Family",2014
"Alice Through the Looking Glass",6.2,"Adventure, Family, Fantasy",2016
"Tomorrow, When the War Began",6.2,"Action, Adventure, Drama",2010
"Transformers: Dark of the Moon",6.2,"Action, Adventure, Sci-Fi",2011
"Jack the Giant Slayer",6.2,"Adventure, Fantasy",2013
"The Eagle",6.2,"Action, Adventure, Drama",2011
"The Legend of Tarzan",6.2,"Action, Adventure, Drama",2016
"Rogue",6.2,"Action, Adventure, Drama",2007
"Outlander",6.2,"Action, Adventure, Fantasy",2008
"TMNT",6.2,"Animation, Action, Adventure",2007
"Beowulf",6.2,"Animation, Action, Adventure",2007
"Spider-Man 3",6.2,"Action, Adventure, Sci-Fi",2007
"Zathura: A Space Adventure",6.2,"Action, Adventure, Comedy",2005
"Sky High",6.2,"Adventure, Comedy, Family",2005
"Hannibal Rising",6.2,"Adventure, Crime, Drama",2007
"Shanghai Knights",6.2,"Action, Adventure, Comedy",2003
"Austin Powers in Goldmember",6.2,"Action, Adventure, Comedy",2002
"Johnny English",6.2,"Action, Adventure, Comedy",2003
"Reign of Fire",6.2,"Action, Adventure, Fantasy",2002
"Small Soldiers",6.2,"Action, Adventure, Comedy",1998
"Men in Black II",6.2,"Action, Adventure, Comedy",2002
"The Saint",6.2,"Action, Adventure, Romance",1997
"Waterworld",6.2,"Action, Adventure, Sci-Fi",1995
"Hard Target",6.2,"Action, Adventure, Drama",1993
"National Lampoon's European Vacation",6.2,"Adventure, Comedy",1985
"Never Say Never Again",6.2,"Action, Adventure, Thriller",1983
"The Lord of the Rings",6.2,"Animation, Adventure, Fantasy",1978
"Birds of Prey: And the Fantabulous Emancipation of One Harley Quinn",6.1,"Action, Adventure, Crime",2020
"The Huntsman: Winter's War",6.1,"Action, Adventure, Drama",2016
"The Expendables 3",6.1,"Action, Adventure, Thriller",2014
"Rampage",6.1,"Action, Adventure, Sci-Fi",2018
"Snow White and the Huntsman",6.1,"Action, Adventure, Drama",2012
"Grave Encounters",6.1,"Adventure, Fantasy, Horror",2011
"Sausage Party",6.1,"Animation, Adventure, Comedy",2016
"Mortal Engines",6.1,"Action, Adventure, Fantasy",2018
"I Am Number Four",6.1,"Action, Adventure, Sci-Fi",2011
"Cars 2",6.1,"Animation, Adventure, Comedy",2011
"Solomon Kane",6.1,"Action, Adventure, Fantasy",2009
"The Sorcerer's Apprentice",6.1,"Action, Adventure, Family",2010
"Valhalla Rising",6.1,"Adventure, Drama, Fantasy",2009
"Inkheart",6.1,"Adventure, Family, Fantasy",2008
"Jumper",6.1,"Action, Adventure, Sci-Fi",2008
"The Tale of Despereaux",6.1,"Animation, Adventure, Comedy",2008
"Shrek the Third",6.1,"Animation, Adventure, Comedy",2007
"Open Season",6.1,"Animation, Adventure, Comedy",2006
"Bee Movie",6.1,"Animation, Adventure, Comedy",2007
"The Golden Compass",6.1,"Adventure, Family, Fantasy",2007
"Flight of the Phoenix",6.1,"Action, Adventure, Drama",2004
"Indiana Jones and the Kingdom of the Crystal Skull",6.1,"Action, Adventure",2008
"Van Helsing",6.1,"Action, Adventure, Fantasy",2004
"On the Road",6.1,"Adventure, Drama, Romance",2012
"Die Another Day",6.1,"Action, Adventure, Thriller",2002
"The Mexican",6.1,"Adventure, Comedy, Crime",2001
"Mission: Impossible II",6.1,"Action, Adventure, Thriller",2000
"The Postman",6.1,"Action, Adventure, Drama",1997
"Deep Rising",6.1,"Action, Adventure, Horror",1998
"Baby's Day Out",6.1,"Adventure, Comedy, Crime",1994
"The Jewel of the Nile",6.1,"Action, Adventure, Comedy",1985
"Krull",6.1,"Action, Adventure, Fantasy",1983
"Beneath the Planet of the Apes",6.1,"Action, Adventure, Sci-Fi",1970
"The Spy Who Dumped Me",6.0,"Action, Adventure, Comedy",2018
"Captive State",6.0,"Action, Adventure, Drama",2019
"Teenage Mutant Ninja Turtles: Out of the Shadows",6.0,"Action, Adventure, Comedy",2016
"Godzilla: King of the Monsters",6.0,"Action, Adventure, Fantasy",2019
"The SpongeBob Movie: Sponge Out of Water",6.0,"Animation, Adventure, Comedy",2015
"San Andreas",6.0,"Action, Adventure, Drama",2015
"The Last Witch Hunter",6.0,"Action, Adventure, Fantasy",2015
"Suicide Squad",6.0,"Action, Adventure, Fantasy",2016
"Night at the Museum: Battle of the Smithsonian",6.0,"Adventure, Comedy, Family",2009
"Transformers: Revenge of the Fallen",6.0,"Action, Adventure, Sci-Fi",2009
"Sucker Punch",6.0,"Action, Adventure, Fantasy",2011
"Speed Racer",6.0,"Action, Adventure, Comedy",2008
"Carriers",6.0,"Adventure, Drama, Thriller",2009
"Planet 51",6.0,"Animation, Adventure, Comedy",2009
"Nim's Island",6.0,"Adventure, Family, Fantasy",2008
"The Legend of Zorro",6.0,"Action, Adventure, Romance",2005
"Sky Captain and the World of Tomorrow",6.0,"Action, Adventure, Mystery",2004
"Arthur et les Minimoys",6.0,"Animation, Adventure, Comedy",2006
"Sahara",6.0,"Action, Adventure, Comedy",2005
"Shark Tale",6.0,"Animation, Adventure, Comedy",2004
"The Time Machine",6.0,"Action, Adventure, Sci-Fi",2002
"Jimmy Neutron: Boy Genius",6.0,"Animation, Action, Adventure",2001
"S.W.A.T.",6.0,"Action, Adventure, Crime",2003
"Joe Dirt",6.0,"Adventure, Comedy, Drama",2001
"Astérix & Obélix contre César",6.0,"Adventure, Comedy, Family",1999
"Broken Arrow",6.0,"Action, Adventure, Thriller",1996
"First Knight",6.0,"Action, Adventure, Drama",1995
"Free Willy",6.0,"Adventure, Drama, Family",1993
"Teenage Mutant Ninja Turtles II: The Secret of the Ooze",6.0,"Action, Adventure, Comedy",1991
"The Golden Child",6.0,"Action, Adventure, Comedy",1986
"Power Rangers",5.9,"Action, Adventure, Sci-Fi",2017
"Into the Woods",5.9,"Adventure, Comedy, Drama",2014
"The Mortal Instruments: City of Bones",5.9,"Action, Adventure, Fantasy",2013
"The Host",5.9,"Action, Adventure, Drama",2013
"Happy Feet Two",5.9,"Animation, Adventure, Comedy",2011
"Star Wars: The Clone Wars",5.9,"Animation, Action, Adventure",2008
"Iron Sky",5.9,"Action, Adventure, Comedy",2012
"Sanctum",5.9,"Action, Adventure, Drama",2011
"Percy Jackson & the Olympians: The Lightning Thief",5.9,"Adventure, Family, Fantasy",2010
"Goal II: Living the Dream",5.9,"Adventure, Drama, Sport",2007
"Into the Blue",5.9,"Action, Adventure, Crime",2005
"Gnomeo & Juliet",5.9,"Animation, Adventure, Comedy",2011
"Without a Paddle",5.9,"Adventure, Comedy, Mystery",2004
"Blade: Trinity",5.9,"Action, Adventure, Fantasy",2004
"The Brothers Grimm",5.9,"Action, Adventure, Comedy",2005
"Around the World in 80 Days",5.9,"Action, Adventure, Comedy",2004
"xXx",5.9,"Action, Adventure, Thriller",2002
"Vertical Limit",5.9,"Action, Adventure, Drama",2000
"Stuart Little",5.9,"Adventure, Comedy, Family",1999
"Jurassic Park III",5.9,"Action, Adventure, Sci-Fi",2001
"Deep Blue Sea",5.9,"Action, Adventure, Sci-Fi",1999
"The Peacemaker",5.9,"Action, Adventure, Thriller",1997
"Dante's Peak",5.9,"Action, Adventure, Thriller",1997
"Daylight",5.9,"Action, Adventure, Drama",1996
"Conan the Destroyer",5.9,"Action, Adventure, Fantasy",1984
"Cannibal Holocaust",5.9,"Adventure, Horror",1980
"King Kong",5.9,"Adventure, Horror",1976
"Barbarella",5.9,"Adventure, Comedy, Fantasy",1968
"Dark Phoenix",5.8,"Action, Adventure, Sci-Fi",2019
"Skyscraper",5.8,"Action, Adventure, Thriller",2018
"Underworld: Blood Wars",5.8,"Action, Adventure, Fantasy",2016
"Into the Storm",5.8,"Action, Adventure, Drama",2014
"Percy Jackson: Sea of Monsters",5.8,"Adventure, Family, Fantasy",2013
"G.I. Joe: Retaliation",5.8,"Action, Adventure, Sci-Fi",2013
"Battleship",5.8,"Action, Adventure, Sci-Fi",2012
"Journey 2: The Mysterious Island",5.8,"Action, Adventure, Comedy",2012
"Teenage Mutant Ninja Turtles",5.8,"Action, Adventure, Comedy",2014
"Resident Evil: Afterlife",5.8,"Action, Adventure, Horror",2010
"The Descent: Part 2",5.8,"Adventure, Horror, Thriller",2009
"Monte Carlo",5.8,"Adventure, Comedy, Family",2011
"G.I. Joe: The Rise of Cobra",5.8,"Action, Adventure, Sci-Fi",2009
"Clash of the Titans",5.8,"Action, Adventure, Fantasy",2010
"Wild Hogs",5.8,"Action, Adventure, Comedy",2007
"Cirque du Freak: The Vampire's Assistant",5.8,"Action, Adventure, Fantasy",2009
"The Ant Bully",5.8,"Animation, Adventure, Comedy",2006
"Journey to the Center of the Earth",5.8,"Action, Adventure, Family",2008
"The League of Extraordinary Gentlemen",5.8,"Action, Adventure, Fantasy",2003
"Reindeer Games",5.8,"Action, Adventure, Crime",2000
"Lara Croft: Tomb Raider",5.8,"Action, Adventure, Fantasy",2001
"Six Days Seven Nights",5.8,"Action, Adventure, Comedy",1998
"Escape from L.A.",5.8,"Action, Adventure, Sci-Fi",1996
"Mortal Kombat",5.8,"Action, Adventure, Fantasy",1995
"Hudson Hawk",5.8,"Action, Adventure, Comedy",1991
"Rambo III",5.8,"Action, Adventure",1988
"The Blue Lagoon",5.8,"Adventure, Drama, Romance",1980
"Jaws 2",5.8,"Adventure, Horror, Thriller",1978
"The Do-Over",5.7,"Action, Adventure, Comedy",2016
"The Darkest Minds",5.7,"Action, Adventure, Drama",2018
"Mechanic: Resurrection",5.7,"Action, Adventure, Thriller",2016
"Ice Age: Collision Course",5.7,"Animation, Adventure, Comedy",2016
"Allegiant",5.7,"Action, Adventure, Mystery",2016
"Pan",5.7,"Adventure, Comedy, Family",2015
"Ben-Hur",5.7,"Action, Adventure, Drama",2016
"Assassin's Creed",5.7,"Action, Adventure, Sci-Fi",2016
"Noah",5.7,"Action, Adventure, Drama",2014
"Planes",5.7,"Animation, Adventure, Comedy",2013
"Wrath of the Titans",5.7,"Action, Adventure, Fantasy",2012
"The Three Musketeers",5.7,"Action, Adventure, Fantasy",2011
"Race to Witch Mountain",5.7,"Action, Adventure, Family",2009
"Poseidon",5.7,"Action, Adventure, Thriller",2006
"The Pink Panther",5.7,"Adventure, Comedy, Crime",2006
"Open Water",5.7,"Adventure, Drama, Horror",2003
"Chicken Little",5.7,"Animation, Adventure, Comedy",2005
"Looney Tunes: Back in Action",5.7,"Animation, Adventure, Comedy",2003
"Timeline",5.7,"Action, Adventure, Sci-Fi",2003
